location,source,target
0x13d1a0@mhfinf.bin,"≪Jungle Survey≫
Adapt to the Jungle!<join at=""1298852"">Deliver 8 Specialty Mushroom<join at=""1298856"">Deliver 5 Royal Rhino<join at=""1298860"">Deliver 6 Raw Meat<join at=""1298864"">Complete Main Objective or
Complete Sub-A or B<join at=""1298868"">Zero Rewards
Time Runs out<join at=""1298872"">大衆酒場ギルド<join at=""1298876"">密林地帯に生える特産キノコ
を８つ探して納めて下さい！
この繁殖期は草食タイプの
モンスターが多くなるので、
≪生肉≫の納品も簡単です！
まずは密林を知り、密林に慣
れることから始めましょう。",
0x13d040@mhfinf.bin,"≪Swamp Survey≫
A White Shadow in the Darkness<join at=""1298500"">Hunt 1 Khezu<join at=""1298504"">Deliver 6 Khezu Whlp Ice Crm<join at=""1298508"">Deliver 2 Select Mushroom<join at=""1298512"">Complete Main Objective or
Complete Sub-A or B<join at=""1298516"">Zero Rewards
Time Runs out<join at=""1298520"">大衆酒場ギルド<join at=""1298524"">暗闇を這う白影が目撃され
たようです！白影の正体、
≪フルフル≫の狩猟に臨む
なら、地上ばかりを見てたら
ダメですよ！一切の音を消し
て天井から襲い掛かかるのが
大のお得意みたいですから！",
0x13cee0@mhfinf.bin,"≪Jungle Survey≫
Adapt to the Jungle!<join at=""1298148"">Deliver 6 Specialty Mushroom<join at=""1298152"">Deliver 3 Royal Rhino<join at=""1298156"">Deliver 2 Raw Meat<join at=""1298160"">Complete Main Objective or
Complete Sub-A or B<join at=""1298164"">Zero Rewards
Time Runs out<join at=""1298168"">大衆酒場ギルド<join at=""1298172"">密林地帯に生える特産キノコ
を６つ探して納めて下さい！
たまに密林を飛んでる昆虫、
≪ロイヤルカブト≫を納品し
て頂いても報酬は払います！
まずは密林を知り、密林に慣
れることから始めて下さい。",
0x13cd80@mhfinf.bin,"≪Jungle Survey≫
The Jungle's Blue Hunters<join at=""1297796"">8 Velociprey<join at=""1297800"">4 Velociprey<join at=""1297804"">2 Velociprey<join at=""1297808"">Complete Main Objective or
Complete Sub-A or B<join at=""1297812"">Zero Rewards
Time Runs out<join at=""1297816"">大衆酒場ギルド<join at=""1297820"">密林をエサ場とする、
青き狩人≪ランポス≫８頭を
討伐してください！
狩人としての狩りの腕前を
計るには丁度よい相手ですよ！",
0x13cc20@mhfinf.bin,"≪Jungle Survey≫
Rampage in the Jungle!<join at=""1297444"">8 Bullfango<join at=""1297448"">4 Bullfango<join at=""1297452"">2 Bullfango<join at=""1297456"">Complete Main Objective or
Complete Sub-A or B<join at=""1297460"">Zero Rewards
Time Runs out<join at=""1297464"">大衆酒場ギルド<join at=""1297468"">密林の暴れん坊、
ブルファンゴの討伐をお願
いします。
今のような寒冷期は、空腹
で気が立っているので、特
に気をつけて下さいね。",
0x13cac0@mhfinf.bin,"≪Jungle Survey≫
Eating in the Jungle!<join at=""1297092"">8 Conga<join at=""1297096"">4 Conga<join at=""1297100"">2 Conga<join at=""1297104"">Complete Main Objective or
Complete Sub-A or B<join at=""1297108"">Zero Rewards
Time Runs out<join at=""1297112"">大衆酒場ギルド<join at=""1297116"">≪コンガ≫のオナラに当たる
と回復系のアイテムが使えな
くなりますよ！臭くなったら
≪消臭玉≫で身体についた
匂いを消して下さいね！",
0x13c960@mhfinf.bin,"≪Jungle Survey≫
Eating in the Jungle!<join at=""1296740"">8 Conga<join at=""1296744"">4 Conga<join at=""1296748"">2 Conga<join at=""1296752"">Complete Main Objective or
Complete Sub-A or B<join at=""1296756"">Zero Rewards
Time Runs out<join at=""1296760"">大衆酒場ギルド<join at=""1296764"">≪コンガ≫のオナラに当たる
と回復系のアイテムが使えな
くなりますよ！臭くなったら
≪消臭玉≫で身体についた
匂いを消して下さいね！",
0x13c800@mhfinf.bin,"≪Desert Survey≫
Hidden in the Desert!<join at=""1296388"">8 Ceanataur<join at=""1296392"">4 Ceanataur<join at=""1296396"">2 Ceanataur<join at=""1296400"">Complete Main Objective or
Complete Sub-A or B<join at=""1296404"">Zero Rewards
Time Runs out<join at=""1296408"">大衆酒場ギルド<join at=""1296412"">砂に潜っている≪ヤオザミ≫は
突然飛び出してきます。
走り回っていると危ないので
気をつけてくださいね！
大きな音にびっくりして気絶
するので≪音爆弾≫を忘れずに
もって行ってくださいね！",
0x13c6a0@mhfinf.bin,"≪Jungle Survey≫
The Jungle's Blue Hunters<join at=""1296036"">8 Velociprey<join at=""1296040"">4 Velociprey<join at=""1296044"">2 Velociprey<join at=""1296048"">Complete Main Objective or
Complete Sub-A or B<join at=""1296052"">Zero Rewards
Time Runs out<join at=""1296056"">大衆酒場ギルド<join at=""1296060"">密林をエサ場とする、
青き狩人≪ランポス≫８頭を
討伐してください！
狩人としての狩りの腕前を
計るには丁度よい相手ですよ！",
0x13c540@mhfinf.bin,"≪Jungle Survey≫
Rampage in the Jungle!<join at=""1295684"">8 Bullfango<join at=""1295688"">4 Bullfango<join at=""1295692"">2 Bullfango<join at=""1295696"">Complete Main Objective or
Complete Sub-A or B<join at=""1295700"">Zero Rewards
Time Runs out<join at=""1295704"">大衆酒場ギルド<join at=""1295708"">密林の暴れん坊、
ブルファンゴの討伐をお願
いします。
個体数が増えるこの時期、
毎年各地で被害が相次いで
ギルドも困っています。
ハンターの皆様、ご協力を！",
0x13c3e0@mhfinf.bin,"≪Jungle Survey≫
Hidden in the Jungle!<join at=""1295332"">8 Ceanataur<join at=""1295336"">4 Ceanataur<join at=""1295340"">2 Ceanataur<join at=""1295344"">Complete Main Objective or
Complete Sub-A or B<join at=""1295348"">Zero Rewards
Time Runs out<join at=""1295352"">大衆酒場ギルド<join at=""1295356"">砂に潜っている≪ヤオザミ≫は
突然飛び出してきます。
走り回っていると危ないので
気をつけてくださいね！
大きな音にびっくりして気絶
するので≪音爆弾≫を忘れずに
もって行ってくださいね！",
0x13c280@mhfinf.bin,"≪Jungle Survey≫
Adapt to the Jungle!<join at=""1294980"">Deliver 6 Specialty Mushroom<join at=""1294984"">Deliver 3 Royal Rhino<join at=""1294988"">Deliver 2 Raw Meat<join at=""1294992"">Complete Main Objective or
Complete Sub-A or B<join at=""1294996"">Zero Rewards
Time Runs out<join at=""1295000"">大衆酒場ギルド<join at=""1295004"">密林地帯に生える特産キノコ
を６つ探して納めて下さい！
たまに密林を飛んでる昆虫、
≪ロイヤルカブト≫を納品し
て頂いても報酬は払います！
まずは密林を知り、密林に慣
れることから始めて下さい。",
0x13c120@mhfinf.bin,"≪Jungle Survey≫
Adapt to the Jungle!<join at=""1294628"">Deliver 6 Specialty Mushroom<join at=""1294632"">Deliver 3 Royal Rhino<join at=""1294636"">Deliver 2 Raw Meat<join at=""1294640"">Complete Main Objective or
Complete Sub-A or B<join at=""1294644"">Zero Rewards
Time Runs out<join at=""1294648"">大衆酒場ギルド<join at=""1294652"">密林地帯に生える特産キノコ
を６つ探して納めて下さい！
たまに密林を飛んでる昆虫、
≪ロイヤルカブト≫を納品し
て頂いても報酬は払います！
まずは密林を知り、密林に慣
れることから始めて下さい。",
0x13bfc0@mhfinf.bin,"≪Desert Survey≫
The Sand Swimming Wyvern<join at=""1294276"">Hunt 1 Cephadrome<join at=""1294280"">Deliver 6 Piscine Liver<join at=""1294284"">8 Cephalos<join at=""1294288"">Complete Main Objective or
Complete Sub-A or B<join at=""1294292"">Zero Rewards
Time Runs out<join at=""1294296"">大衆酒場ギルド<join at=""1294300"">砂の中を自在に泳ぐガレオス
たちは、とにかく狩猟が大変
で、ボスの≪ドスガレオス≫
ときたら、それはもう根気と
の戦いといっても過言じゃ
ないです！大きな音や衝撃で
地上に出すのが大事ですよ！",
0x13be60@mhfinf.bin,"≪Desert Survey≫
The Leaping Desert Hunter<join at=""1293924"">8 Genprey<join at=""1293928"">4 Genprey<join at=""1293932"">2 Genprey<join at=""1293936"">Complete Main Objective or
Complete Sub-A or B<join at=""1293940"">Zero Rewards
Time Runs out<join at=""1293944"">大衆酒場ギルド<join at=""1293948"">砂漠の狩人≪ゲネポス≫８頭
を討伐してくれる方を募集し
ます！狩人としての狩りの
腕前を計るには丁度よい相手
ですよ！",
0x13bd00@mhfinf.bin,"≪Desert Survey≫
The Leaping Desert Hunter<join at=""1293572"">8 Genprey<join at=""1293576"">4 Genprey<join at=""1293580"">2 Genprey<join at=""1293584"">Complete Main Objective or
Complete Sub-A or B<join at=""1293588"">Zero Rewards
Time Runs out<join at=""1293592"">大衆酒場ギルド<join at=""1293596"">砂漠の狩人≪ゲネポス≫８頭
を討伐してくれる方を募集し
ます！狩人としての狩りの
腕前を計るには丁度よい相手
ですよ！",
0x13bba0@mhfinf.bin,"≪Swamp Survey≫
The Swamp's Red Hunters<join at=""1293220"">8 Ioprey<join at=""1293224"">4 Ioprey<join at=""1293228"">2 Ioprey<join at=""1293232"">Complete Main Objective or
Complete Sub-A or B<join at=""1293236"">Zero Rewards
Time Runs out<join at=""1293240"">大衆酒場ギルド<join at=""1293244"">≪イーオス≫８頭を討伐してく
れる方を募集します！
≪イーオス≫はランポスや、
ゲネポスに比べ一発の攻撃力が
高いので注意して下さい！",
0x13ba40@mhfinf.bin,"≪Swamp Survey≫
The Swamp's Red Hunters<join at=""1292868"">8 Ioprey<join at=""1292872"">4 Ioprey<join at=""1292876"">2 Ioprey<join at=""1292880"">Complete Main Objective or
Complete Sub-A or B<join at=""1292884"">Zero Rewards
Time Runs out<join at=""1292888"">大衆酒場ギルド<join at=""1292892"">≪イーオス≫８頭を討伐してく
れる方を募集します！
≪イーオス≫はランポスや、
ゲネポスに比べ一発の攻撃力が
高いので注意して下さい！",
0x13b8e0@mhfinf.bin,"≪Jungle Survey≫
Hunter Basics, Mining!<join at=""1292516"">Deliver 3 Iron Ore<join at=""1292520"">Deliver 5 Stone<join at=""1292524"">None<join at=""1292528"">Complete Main Objective or
Complete Sub-A<join at=""1292532"">Zero Rewards
Time Runs out<join at=""1292536"">大衆酒場ギルド<join at=""1292540"">鉱石系武器を作りたいハンタ
ーにとって採掘は基本中の基
本ですよ！
まずは、採掘できる場所を知
ることから始めましょう。
崖などにヒビ割れを見つけた
ら、≪ピッケル≫で掘ってみ
てください！",
0x13b780@mhfinf.bin,"≪Jungle Survey≫
Hunter Basics, Bugcatching!<join at=""1292164"">Deliver 4 Royal Rhino<join at=""1292168"">Deliver 3 Bitterbug<join at=""1292172"">None<join at=""1292176"">Complete Main Objective or
Complete Sub-A<join at=""1292180"">Zero Rewards
Time Runs out<join at=""1292184"">大衆酒場ギルド<join at=""1292188"">狩り場に生息する虫たちは、
武器や防具の生産・強化、ア
イテムの調合など幅広い用途
で用いられています。
虫が飛びかっている場所を見
つけたら、≪虫あみ≫を使っ
て捕まえてみましょう！",
0x13b620@mhfinf.bin,"≪Jungle Survey≫
Hunter Basics, Fishing!<join at=""1291812"">Deliver 4 Sushifish<join at=""1291816"">Deliver 2 Knife Mackerel<join at=""1291820"">None<join at=""1291824"">Complete Main Objective or
Complete Sub-A<join at=""1291828"">Zero Rewards
Time Runs out<join at=""1291832"">大衆酒場ギルド<join at=""1291836"">狩り場に生息する魚は≪弾の
調合≫にとって欠かせない素
材です！いざという時に慌て
ず対応できるように、釣りの
感覚を体に覚えさせておきま
しょう！
ウキが深く沈んだ時が釣りあ
げるタイミングですよ！",
0x13b4c0@mhfinf.bin,"≪Jungle Survey≫
Hunter Basics, Delivery!<join at=""1291460"">Deliver 2 Carnivore Egg<join at=""1291464"">Deliver 1 Carnivore Egg<join at=""1291468"">None<join at=""1291472"">Complete Main Objective or
Complete Sub-A<join at=""1291476"">Zero Rewards
Time Runs out<join at=""1291480"">大衆酒場ギルド<join at=""1291484"">繁殖期はモンスターの卵が入
手できる貴重な季節です。
今回は比較的簡単に運搬でき
る≪肉食竜の卵≫を納品して
ください。運搬中はモンスタ
ーからの攻撃はもちろん、ス
タミナの減りにも注意してく
ださいね！",
0x13b360@mhfinf.bin,"≪Desert Survey≫
Hunter Basics, Mining!<join at=""1291108"">Deliver 3 Iron Ore<join at=""1291112"">Deliver 5 Stone<join at=""1291116"">None<join at=""1291120"">Complete Main Objective or
Complete Sub-A<join at=""1291124"">Zero Rewards
Time Runs out<join at=""1291128"">大衆酒場ギルド<join at=""1291132"">鉱石系武器を作りたいハンタ
ーにとって採掘は基本中の基
本ですよ！
まずは、採掘できる場所を知
ることから始めましょう。
崖などにヒビ割れを見つけた
ら、≪ピッケル≫で掘ってみ
てください！",
0x13b200@mhfinf.bin,"≪Desert Survey≫
Hunter Basics, Fishing!<join at=""1290756"">Deliver 4 Glutton Tuna<join at=""1290760"">Deliver 2 Sushifish<join at=""1290764"">None<join at=""1290768"">Complete Main Objective or
Complete Sub-A<join at=""1290772"">Zero Rewards
Time Runs out<join at=""1290776"">大衆酒場ギルド<join at=""1290780"">狩り場に生息する魚は≪弾の
調合≫にとって欠かせない素
材です！いざという時に慌て
ず対応できるように、釣りの
感覚を体に覚えさせておきま
しょう！
ウキが深く沈んだ時が釣りあ
げるタイミングですよ！",
0x13b0a0@mhfinf.bin,"≪Jungle Survey≫
Master the Flash Bomb!<join at=""1290404"">Hunt 1 Velocidrome<join at=""1290408"">None<join at=""1290412"">None<join at=""1290416"">Achieve Main Objective<join at=""1290420"">Zero Rewards
Time Runs out<join at=""1290424"">大衆酒場ギルド<join at=""1290428"">≪閃光玉≫をモンスターの目
前に投げると強力な光で目を
くらませることができるんで
すよ。
これを使いこなせば、怖いも
のナシですね！
支給品ボックスに入ってます
から遠慮なく使って下さい！",
0x13af40@mhfinf.bin,"≪Jungle Survey≫
Master the Flash Bomb!<join at=""1290052"">Hunt 1 Velocidrome<join at=""1290056"">None<join at=""1290060"">None<join at=""1290064"">Achieve Main Objective<join at=""1290068"">Zero Rewards
Time Runs out<join at=""1290072"">大衆酒場ギルド<join at=""1290076"">≪閃光玉≫をモンスターの目
前に投げると強力な光で目を
くらませることができるんで
すよ。
これを使いこなせば、怖いも
のナシですね！
支給品ボックスに入ってます
から遠慮なく使って下さい！",
0x13ade0@mhfinf.bin,"≪Desert Survey≫
Achieve Flash Bomb Mastery!<join at=""1289700"">Hunt 1 Gendrome<join at=""1289704"">None<join at=""1289708"">None<join at=""1289712"">Achieve Main Objective<join at=""1289716"">Zero Rewards
Time Runs out<join at=""1289720"">大衆酒場ギルド<join at=""1289724"">≪閃光玉≫をモンスターの目
前に投げると強力な光で目を
くらませることができるんで
すよ。
これを使いこなせば、怖いも
のナシですね！
支給品ボックスに入ってます
から遠慮なく使って下さい！",
0x13ac80@mhfinf.bin,"≪Jungle Survey≫
Master the Shock Trap!<join at=""1289348"">Hunt 1 Bulldrome<join at=""1289352"">None<join at=""1289356"">None<join at=""1289360"">Achieve Main Objective<join at=""1289364"">Zero Rewards
Time Runs out<join at=""1289368"">大衆酒場ギルド<join at=""1289372"">≪シビレ罠≫や≪落とし穴≫
をモンスターの足元に設置す
れば動きを封じることができ
るんです！
それに、モンスターが弱った
ところを捕らえて≪捕獲用麻
酔玉≫で眠らせれば捕獲する
こともできちゃうスグレモノ
なんですよ！",
0x13ab20@mhfinf.bin,"≪Desert Survey≫
Master the Shock Trap!<join at=""1288996"">Hunt 1 Gendrome<join at=""1289000"">None<join at=""1289004"">None<join at=""1289008"">Achieve Main Objective<join at=""1289012"">Zero Rewards
Time Runs out<join at=""1289016"">大衆酒場ギルド<join at=""1289020"">≪シビレ罠≫や≪落とし穴≫
をモンスターの足元に設置す
れば動きを封じることができ
るんです！
それに、モンスターが弱った
ところを捕らえて≪捕獲用麻
酔玉≫で眠らせれば捕獲する
こともできちゃうスグレモノ
なんですよ！",
0x13a9c0@mhfinf.bin,"≪Jungle Survey≫
Master the Shock Trap!<join at=""1288644"">Hunt 1 Velocidrome<join at=""1288648"">None<join at=""1288652"">None<join at=""1288656"">Achieve Main Objective<join at=""1288660"">Zero Rewards
Time Runs out<join at=""1288664"">大衆酒場ギルド<join at=""1288668"">≪シビレ罠≫や≪落とし穴≫
をモンスターの足元に設置す
れば動きを封じることができ
るんです！
それに、モンスターが弱った
ところを捕らえて≪捕獲用麻
酔玉≫で眠らせれば捕獲する
こともできちゃうスグレモノ
なんですよ！",
0x13a860@mhfinf.bin,"≪Jungle Survey≫
The Blue Hunter's Nest<join at=""1288292"">Hunt 1 Velocidrome<join at=""1288296"">12 Velociprey<join at=""1288300"">Deliver 8 Specialty Mushroom<join at=""1288304"">Complete Main Objective or
Complete Sub-A or B<join at=""1288308"">Zero Rewards
Time Runs out<join at=""1288312"">大老殿ギルド<join at=""1288316"">≪ドスランポス≫は体力を
消耗すると別エリアへ逃げて
体力を回復してしまうわ。
狩人としての狩りの腕前を
計るには丁度いい相手だけど
この季節は、子分のランポス
も多いから注意してね。",
0x13a700@mhfinf.bin,"≪Jungle Survey≫
Two Blue Shadows<join at=""1287940"">Hunt 2 Velocidrome<join at=""1287944"">Deliver 4 Carnivore Egg<join at=""1287948"">12 Velociprey<join at=""1287952"">Complete Main Objective or
Complete Sub-A or B<join at=""1287956"">Zero Rewards
Time Runs out<join at=""1287960"">大老殿ギルド<join at=""1287964"">密林をエサ場とする、青き
狩人≪ドスランポス≫２頭
の狩猟をお願いするわ。
この大老殿から狩りを再開
するには丁度いい相手ね。
この季節なら子分のランポス
も少ないから…、好機ね。",
0x13a5a0@mhfinf.bin,"≪Jungle Survey≫
Hunt the Leader of the Boars!<join at=""1287588"">Hunt 1 Bulldrome<join at=""1287592"">20 Vespoid<join at=""1287596"">Deliver 5 Royal Rhino<join at=""1287600"">Complete Main Objective or
Complete Sub-A or B<join at=""1287604"">Zero Rewards
Time Runs out<join at=""1287608"">大老殿ギルド<join at=""1287612"">密林にはブルファンゴの長
である≪ドスファンゴ≫が
姿を現すことが多いわよ。
かなりタフな相手だから、
討伐ではなく≪シビレ罠≫
などを使って捕獲してしま
うのも有効な手段よ？",
0x13a440@mhfinf.bin,"≪Jungle Survey≫
Hunt the Leader of the Boars!<join at=""1287236"">Hunt 1 Bulldrome<join at=""1287240"">12 Velociprey<join at=""1287244"">Deliver 4 Goldenfish<join at=""1287248"">Complete Main Objective or
Complete Sub-A or B<join at=""1287252"">Zero Rewards
Time Runs out<join at=""1287256"">大老殿ギルド<join at=""1287260"">ブルファンゴの長である
≪ドスファンゴ≫はタフで
暴れ者。油断したらダメ。
特に今の寒冷期は、空腹で
気が立ってると思うわ。
無理せず≪黄金魚≫を釣っ
て収めてもいいのよ？",
0x13a2e0@mhfinf.bin,"≪Jungle Survey≫
Strange Bird Pursuit<join at=""1286884"">Hunt 1 Yian Kut-Ku<join at=""1286888"">Deliver 2 Wyvern Tears<join at=""1286892"">20 Vespoid<join at=""1286896"">Complete Main Objective or
Complete Sub-A or B<join at=""1286900"">Zero Rewards
Time Runs out<join at=""1286904"">大老殿ギルド<join at=""1286908"">この密林で鳥のような奇声が
聞こえたら、それは間違いな
く怪鳥≪イャンクック≫ね。
イャンクックを狩猟すること
ができれば、大老殿でもそこ
そこやれる証拠ね。耳元で音
を鳴らせばナミダをこぼすこ
ともあるかも知れないわね。",
0x13a180@mhfinf.bin,"≪Jungle Survey≫
A Blue Monster Sighting<join at=""1286532"">Hunt 1 Blue Yian Kut-Ku<join at=""1286536"">None<join at=""1286540"">None<join at=""1286544"">Achieve Main Objective<join at=""1286548"">Zero Rewards
Time Runs out<join at=""1286552"">大老殿ギルド<join at=""1286556"">この密林で鳥のような奇声が
聞こえたら、それは間違いな
く怪鳥≪イャンクック≫ね。
イャンクックといえばピンク
の体色が象徴だけれど、今回
は青い体と報告されてるわ？
亜種に間違いないようね。",
0x13a020@mhfinf.bin,"≪Jungle Survey≫
Strange Bird Pursuit<join at=""1286180"">Hunt 1 Yian Kut-Ku<join at=""1286184"">Deliver 4 Aged Mushroom<join at=""1286188"">Deliver 10 Kelbi Horn<join at=""1286192"">Complete Main Objective or
Complete Sub-A or B<join at=""1286196"">Zero Rewards
Time Runs out<join at=""1286200"">大老殿ギルド<join at=""1286204"">≪イャンクック≫を狩猟する
ことができれば、大老殿でも
そこそこやれる証拠ね。
もし余裕があれば熟成キノコ
作りにも挑戦してみてね。
≪マカ漬けの壷≫に特産キノ
コを入れて埋める。簡単よ？",
0x139ec0@mhfinf.bin,"≪Jungle Survey≫
Waterside Daimyo<join at=""1285828"">1 Daimyo Hermitaur<join at=""1285832"">Deliver 8 Carapaceon Brains<join at=""1285836"">Break Daimyo Hermitaur's Skull<join at=""1285840"">Complete Main Objective or
Complete Sub-A or B<join at=""1285844"">Zero Rewards
Time Runs out<join at=""1285848"">大老殿ギルド<join at=""1285852"">この季節の水辺には、盾蟹
≪ダイミョウザザミ≫が姿を
現すことがあるわ。硬い殻に
守られた体にダメージを与え
ることは容易くないわ。
ヤオザミから≪ザザミソ≫を
剥いで収めてもいいわよ？",
0x139d60@mhfinf.bin,"≪Jungle Survey≫
Poison Storm<join at=""1285476"">Hunt 1 Purple Gypceros<join at=""1285480"">Hunt 1 Gypceros<join at=""1285484"">None<join at=""1285488"">Complete Main Objective or
Complete Sub-A<join at=""1285492"">Zero Rewards
Time Runs out<join at=""1285496"">大老殿ギルド<join at=""1285500"">困ったわ…、毒怪鳥が２頭も
密林に現れたらしいの。
黒い体をした原種と紫色の体
をした亜種…、さすがの狩人
たちも２頭を相手にするのは
骨が折れるみたいで受け手が
決まらないわ。あなたどう？",
0x139c00@mhfinf.bin,"≪Jungle Survey≫
The Pink Beast's Territory<join at=""1285124"">Hunt 1 Congalala<join at=""1285128"">3 Conga<join at=""1285132"">Deliver 2 Select Mushroom<join at=""1285136"">Complete Main Objective or
Complete Sub-A or B<join at=""1285140"">Zero Rewards
Time Runs out<join at=""1285144"">大老殿ギルド<join at=""1285148"">桃毛獣≪ババコンガ≫は食い
意地が張った獣で、特にキノ
コ系の食べ物には目がないみ
たいね。同じく子分のコンガ
たちもキノコには目がないみ
たい。特産キノコを多めに所
持していれば会えるかもね？",
0x139aa0@mhfinf.bin,"≪Jungle Survey≫
The Pink Beast's Territory<join at=""1284772"">Hunt 1 Congalala<join at=""1284776"">Deliver 2 Territorial Dung<join at=""1284780"">None<join at=""1284784"">Complete Main Objective or
Complete Sub-A<join at=""1284788"">Zero Rewards
Time Runs out<join at=""1284792"">大老殿ギルド<join at=""1284796"">≪ババコンガ≫の珍妙な行動
に騙されちゃダメよ？
戦闘中に食事をしたと思えば
猛烈に怒ってみたり、フンを
してみたり…。まぁフンは自
分のなわばりを主張するもの
だから已む無しかもね…。",
0x139940@mhfinf.bin,"≪Jungle Survey≫
Big Catch<join at=""1284420"">Hunt 1 Green Plesioth<join at=""1284424"">Hunt 1 Plesioth<join at=""1284428"">None<join at=""1284432"">Complete Main Objective or
Complete Sub-A<join at=""1284436"">Zero Rewards
Time Runs out<join at=""1284440"">大老殿ギルド<join at=""1284444"">密林の水底に、２頭の魚竜が
潜んでるって噂が大老殿に
入ってきたわ。本当かどうか
まだ判らないけれど、話によ
ると１頭は翡翠のように綺麗
な色を持つ亜種だって。誰か
確かめに行かないかしら…？",
0x1397e0@mhfinf.bin,"≪Jungle Survey≫
The Queen of the Land<join at=""1284068"">Hunt 1 Rathian<join at=""1284072"">Sever Rathian's Tail<join at=""1284076"">Deliver 20 Royal Rhino<join at=""1284080"">Complete Main Objective or
Complete Sub-A or B<join at=""1284084"">Zero Rewards
Time Runs out<join at=""1284088"">大老殿ギルド<join at=""1284092"">≪リオレイア≫の別名は陸の
女王。その異名は決してウソ
じゃなく、何人もの狩人が
彼女の前に屈しているわ…。
≪リオレイア≫を狩れたら、
この大老殿でも充分に狩猟が
果たせる狩人だってことね。",
0x139680@mhfinf.bin,"≪Jungle Survey≫
The Beautiful People<join at=""1283716"">Hunt 1 Pink Rathian<join at=""1283720"">Hunt 1 Rathian<join at=""1283724"">None<join at=""1283728"">Complete Main Objective or
Complete Sub-A<join at=""1283732"">Zero Rewards
Time Runs out<join at=""1283736"">大老殿ギルド<join at=""1283740"">「百花繚乱」なんて聞いたら
何を思い浮かべるかしら？
この大老殿でのそれは、残念
ながら密林に舞い降りた２頭
の女王を意味するわ。澄んだ
緑をまとう竜と、紅き桜をま
とう竜。誰が挑むのかしら？",
0x139520@mhfinf.bin,"≪Jungle Survey≫
The Queen of the Land<join at=""1283364"">Hunt 1 Rathian<join at=""1283368"">Deliver 4 Wyvern Egg<join at=""1283372"">Deliver 2 Carnivore Egg<join at=""1283376"">Complete Main Objective or
Complete Sub-A or B<join at=""1283380"">Zero Rewards
Time Runs out<join at=""1283384"">大老殿ギルド<join at=""1283388"">陸の女王≪リオレイア≫を狩
れたなら、この大老殿でも充
分に狩猟が果たせる狩人だっ
てことね。ケタ違いの力差を
感じた場合は、巣穴から≪飛
竜の卵≫を頂戴してくるだけ
でも勇気の証明にはなるわよ。",
0x1393c0@mhfinf.bin,"≪Desert Survey≫
The Leaping Desert Hunter<join at=""1283012"">Hunt 2 Gendrome<join at=""1283016"">12 Genprey<join at=""1283020"">Deliver 4 100 Flower Cactus<join at=""1283024"">Complete Main Objective or
Complete Sub-A or B<join at=""1283028"">Zero Rewards
Time Runs out<join at=""1283032"">大老殿ギルド<join at=""1283036"">砂漠に群れるゲネポスの親玉
≪ドスゲネポス≫は、一回り
大きな体に鋭い爪が目印よ。
ドスゲネポスの狩猟が困難に
感じるなら≪マカ漬けの壷≫
に≪サボテンの花≫を入れて
≪百花サボテン≫の納品を。",
0x139260@mhfinf.bin,"≪Desert Survey≫
The Leaping Desert Hunter<join at=""1282660"">Hunt 1 Gendrome<join at=""1282664"">Deliver 3 Herbivore Egg<join at=""1282668"">8 Apceros<join at=""1282672"">Complete Main Objective or
Complete Sub-A or B<join at=""1282676"">Zero Rewards
Time Runs out<join at=""1282680"">大老殿ギルド<join at=""1282684"">≪ドスゲネポス≫を狩猟する
狩人を募集するわ。
もし、ゆとりがあったなら、
この季節に採れる≪草食竜の
卵≫も納品して欲しいの。
商人やセレブな人たちに人気
がある品物なのよ♪",
0x139100@mhfinf.bin,"≪Desert Survey≫
The Sand Swimming Wyvern<join at=""1282308"">Hunt 1 Cephadrome<join at=""1282312"">Deliver 6 Piscine Liver<join at=""1282316"">8 Cephalos<join at=""1282320"">Complete Main Objective or
Complete Sub-A or B<join at=""1282324"">Zero Rewards
Time Runs out<join at=""1282328"">大老殿ギルド<join at=""1282332"">砂の中を自在に泳ぐガレオス
たちは、とにかく狩猟が大変
で、ボスの≪ドスガレオス≫
ときたら、それはもう根気と
の戦いといっても過言じゃ
ないわ…。大きな音や衝撃で
地上に出すのがコツね。",
0x138fa0@mhfinf.bin,"≪Desert Survey≫
Fortress in the Sands<join at=""1281956"">2 Daimyo Hermitaur<join at=""1281960"">None<join at=""1281964"">None<join at=""1281968"">Achieve Main Objective<join at=""1281972"">Zero Rewards
Time Runs out<join at=""1281976"">大老殿ギルド<join at=""1281980"">≪ダイミョウザザミ≫は
普段砂に潜ってることが多い
わね。狩猟をするなら、忘れ
ないようにするといいわ。
盾蟹と呼ばれるだけあって身
を固められたら面倒よ。",
0x138e40@mhfinf.bin,"≪Desert Survey≫
Jade Submerged in Water<join at=""1281604"">Hunt 1 Green Plesioth<join at=""1281608"">None<join at=""1281612"">None<join at=""1281616"">Achieve Main Objective<join at=""1281620"">Zero Rewards
Time Runs out<join at=""1281624"">大老殿ギルド<join at=""1281628"">この季節の砂漠ではときおり
ガノトトスの亜種が出没する
わ。翡翠のように綺麗な体色
をしている強暴な魚竜よ。
ガノトトスを狩猟するのは容
易じゃないわ。大きな音で水
中から引き出すのがコツね。",
