location,source,target
0x16aad9c@mhfdat-jp.bin,"潮島で発見された牙獣。
まだら模様の毛並みに鋭い鉤爪
長い尻尾が特徴的。糸を用いた独特の
跳ぶような動きには警戒が必要である。
子供は「ココモア」と呼ばれており
幼年期を親の背中で棲ごす。
一部の甲虫種を嫌がるが、これは
子供を守るための習性と見られている。",
0x16aada0@mhfdat-jp.bin,"超攻撃的生物。
目撃例の少なさは、その異常な攻撃性
による。その姿を見て、無事生き延び
た者は極めて希である。
常に単独で行動し、何者にも伍する
事のない孤高の存在といわれる。
生息地域などは一切不明。",
0x16aada4@mhfdat-jp.bin,"響狼と呼ばれる狼の雄。
雄は灰色の毛並を持つ。
雌と共に行動し、噛みつきなどの
肉弾攻撃を主軸としている。
また強靭な心肺機能を利用し、
肺内の空気を圧縮させることで、
高威力の空気弾を放つ姿も
目撃されている。",
0x16aada8@mhfdat-jp.bin,"響狼と呼ばれる狼の雌。
雌は白色の毛並を持つ。
雄と共に行動し、素早い動きを
主体とした肉弾攻撃を得意としている。
洞窟付近で咆哮を繰り返す姿が
確認されているが、これは洞窟の
共鳴の効果により、遠隔地に
存在する仲間と連絡を取っている
ものと推測されている。",
0x16aadac@mhfdat-jp.bin,"雄のオルガロンの亜種。
たてがみや一部の毛先が緋色に染まり
通常のオルガロンよりも一回り大きな
体躯をしているのが特徴。
全身の毛は耐火性に優れており
火山での生息にも適応した身体と
なっている。
繁殖期になると雌のオルガロンを求め
雄同士が激しい争いを繰り広げる。",
0x16aadb0@mhfdat-jp.bin,"峡谷にて発見された二頭の牙獣。
赤色と青色の個体が存在するが
これは性別によって色が違う訳では
なく、遺伝による身体的特徴の一つ
とされている。
微弱ながら磁力を纏うことが可能。
一頭での磁力はそれほど強くはないが
二頭の磁力を合わせることで古龍に
匹敵する力を発生させる。",
0x16aadb4@mhfdat-jp.bin,"火山地帯の奥地で発見された牙獣種。
腕の着火石を擦り合わせて着火し、攻撃
に利用する。怒り出すと業火をまとう様
子から『紅蓮獅子』と名付けられた。
角が異様に発達している等の違いはある
ものの、その姿はラージャンに酷似して
おり、謎に包まれたラージャンの生態を
解明するための重要な手がかりになるの
ではないかと注目されている。",
0x16aadb8@mhfdat-jp.bin,"古龍種に属するが、その生態は
ほとんど知られていない、幻の生物。
個体数が非常に少なく、生息地域も
広範囲にわたるため、
目撃情報は極端に少ない。
雷を自在に操るとも言われる。
希少価値ゆえに体から採れる素材の
価値は高い。",
0x16aadbc@mhfdat-jp.bin,"金属質の外殻が特徴的な龍。
風をまとい嵐を呼ぶといわれ、
実際目撃情報は暴風雨の日に多い。
一説には、毒状態になると、風を
まとう能力が低下するともいわれる。
生息地域は密林、砂漠、雪山など広範
に及び、時として街を襲う事もある。",
0x16aadc0@mhfdat-jp.bin,"脱皮が近づき、
体表の鱗が錆びついたクシャルダオラ。
この時期のクシャルダオラは気性が
荒く、街などを襲うことも少なくない。
脱皮直前になると人里離れた場所へ
移動し、脱皮すると言われているが、
実際にその様子を見たという記録は
残されていない。脱皮した殻のみが、
稀に見つかっているのみである。",
0x16aadc4@mhfdat-jp.bin,"目撃数が極端に少ない古龍。
その所以は、姿を自在に消すことが
できる能力によるともいわれるが、
詳細は不明。
密林や沼地など湿度の高い地域を
好むといわれる。
なんらかのショックを与えれば、
姿を現すという説もあるが、未詳。",
0x16aadc8@mhfdat-jp.bin,"灼熱の息を吐き、炎をまとう古龍。
忘れ去られた伝説上の古塔の頂上に
住まうといわれていたが、近年砂漠や
火山での目撃情報も報告されている。
炎を操る高度な能力を持つといわれ、
王冠の如き角で、その能力を制御して
いるという説もあるが定かではない。",
0x16aadcc@mhfdat-jp.bin,"灼熱の息を吐き、炎をまとう古龍。
非常に強暴で、近づく者は例外なく
その業火に身を晒すことになる。
砂漠、沼地、火山などで目撃され、
一説には良質な燃石炭を求めて移動
しているともいわれる。
過去には、街を襲撃した事もあり、
ギルドも常に動静に気を配っている。",
0x16aadd0@mhfdat-jp.bin,"これまでに幾度かの目撃が報告されて
いる巨大な龍。
周期的に生息区域を徘徊し、
その被害は天災に匹敵する。
ギルド側も対策として侵攻ルートに
砦を建設したりはしているが…。",
0x16aadd4@mhfdat-jp.bin,"巨大な古龍、ラオシャンロンの亜種。
灰色の外殻と山のような体躯から
『岩山龍』とも呼ばれている。
通常のラオシャンロンと同様に
生息区域をゆっくりと徘徊している。
轟然と移動を続けるラオシャンロン
だが、彼らがなぜ移動をし続けるのか。
その理由は、未だ解明されていない。",
0x16aadd8@mhfdat-jp.bin,"空に浮かぶ巨大な古龍。
大地を喰らい、森を一呑みにすると
いわれ、肥沃な土地を求めて天空を
さまよう。
その姿はまさしく山の如くで、背には
巨大な樹木が繁茂している。
辺境の古塔に棲むともいわれ、
時として、街を襲うこともあるという。",
0x16aaddc@mhfdat-jp.bin,"光り輝く翼を持つ古龍。
伝承で存在は確認されていたが、
近年になって各地で目撃情報が
報告され、古龍に認定された。
ギルドに寄せられた報告によると、
特殊な力を使うようだが…。",
0x16aade0@mhfdat-jp.bin,"迎撃拠点に突如現れた紫色の外殻と
金色の翼膜を持つ古龍。
ルコディオラに非常に酷似した
外見に加え、磁力を扱うことから
ルコディオラの亜種であると
推測される。視認できるほどの
強力な雷を操り、その脅威性は
ルコディオラをも凌駕する。",
0x16aade4@mhfdat-jp.bin,"この地で古くから語り継がれている
伝説の黒龍。
凄腕のハンター達が幾度も闘いを
挑んだというが…。
全ては謎につつまれている。",
0x16aade8@mhfdat-jp.bin,"他の竜種が生息する空域よりも
遙か上空を翔る龍として、
古くから伝説や御伽話の中で
語り継がれてきた古龍。
実在するのかさえ定かではなかったが
此度の大型探査船による
大規模な生態調査によって
その存在が確認された。",
0x16aadec@mhfdat-jp.bin,"生物が存在することができないと
いわれていた、「最果ての地」で
目撃された古龍。
各地に僅かに残っている資料から
『熾凍龍』と呼ばれている古龍で
あると推測される。
この古龍に関しての資料は全くと
言って良い程残っておらず、
詳しい生態は分かっていない。",
0x16aadf0@mhfdat-jp.bin,"大型探査船での調査中に遭遇した古龍。
全身が黄金色の鱗と殻に覆われ、さらに
至る所に結晶の様なものが生えている。
詳しい調査から、この地域に住み着いた
鋼龍クシャルダオラが、砂金を多く含む
川の水や特殊な鉱石を、長年にわたり
摂取し続けたことで、このような進化を
遂げたと推測される。",
0x16aadf4@mhfdat-jp.bin,"威厳に満ちた雰囲気と特殊な形をした
尻尾、そして頑強な鱗を持つ古龍。
大陸の東方にある竹林奥部を調査中に
発見されたこの古龍は、攻撃を受け
傷を負うと、傷口から出た体液が
硬化し、負傷部位を覆うように甲殻を
生成するという特徴があるようだ。
また、睡眠ガスによる攻撃なども多く
十分に注意が必要との報告もある。",
0x16aadf8@mhfdat-jp.bin,"鏡面のように煌く金属を全身にまとった
古龍。身体にある複数の「操核」の力で
流体金属を操ることから『司銀龍』とも
呼ばれている。
非常に高い知能を持ち、対峙した相手が
自らに害なす者だと知るや、
流体金属を操って攻撃を仕掛ける。
金属を司るため、一部の鍛冶職人からは
信仰の対象ともされている。",
0x16aadfc@mhfdat-jp.bin,全ては謎につつまれている。,
0x16aae00@mhfdat-jp.bin,"別名『浮峰龍』とも呼ばれる古龍。
ヤマツカミと酷似した外見を持つが、
詳細は明らかになっておらず、ギルドで
引き続き調査が進められている。
現在までの調査の結果、
共通の習性として体内に吸い込んだ雷光
虫を吐き出すことが確認されている。
しかし、衝撃を受けると母体に戻ろうと
するなど、若干の差異が見受けられる。",
0x16aae04@mhfdat-jp.bin,"猛吹雪の日に山中深くや極寒の地で
存在が確認された古龍。
王者のように威風堂々とした姿をして
いることから『凍王龍』とも呼ばれる。
誇り高く普段は争いを好まないが、
害をなす者には氷塊や氷刃で攻撃し、
冷気を操って氷漬けにするなど容赦なく
襲いかかる。その強大な力ゆえに
吹雪や豪雪の原因とも推測されている。",
0x16aae08@mhfdat-jp.bin,"正体不明の砦『雲見砦』に巣くう古龍。
複数の小型飛竜を従えており、
使役することで様々な攻撃を行う。
また、他とは比べ物にならないほど
強大な風圧・震動・咆哮を用いる。
その生態はほとんど謎に包まれており
詳しいことは全く分かっていない。",
0x16aae0c@mhfdat-jp.bin,"突如として出現した大型古龍。
特定の部位に熱を蓄積させる特異な体質
と、山岳を彷彿とさせる隆々とした体躯
から『焔嶽龍』と呼ばれる。
体の部位が熱膨張によって膨らみきった
際、放熱のため超高熱・高密度の火炎を
放射する行動が確認されている。
想像を絶する程の甚大な被害が予見され
ており、非常に危険な存在である。",
0x16aae10@mhfdat-jp.bin,"黒蝕竜が成長した後の姿であり、特徴
的な輝きを放つ『天廻龍』と言われてい
る。黒蝕竜の特徴であった鱗粉もさら
に強力になっている。
天廻龍が存在するだけで空に暗雲が立
ち込み、悪しき風が山を蝕んだという
言い伝えも存在するが事実は定かでは
ない。",
0x16aae14@mhfdat-jp.bin,"塔の頂上で異変が発生し、緊急調査を行
った際に存在が認識された古龍。決して
併存する事のない炎と氷を纏う姿から
『灼零龍』とも呼ばれる。燃え盛る焔と
凍てつく氷を駆使し、狩人を翻弄する。
怒りに触れると秘めし力を解放する。相
反する属性を混合させ、狩人をより苛烈
に攻め立てる事から、討伐はおろか無事
に帰還することさえ難しいと言われる。",
0x16aae18@mhfdat-jp.bin,"渓流の奥深く、「霊峰」に舞い降りた
伝説の古龍。大嵐と共に姿を現し、
集落を無残に滅ぼすさまから、嵐の化身
として風聞が広く浸透している。
暴風と竜巻を従える厄災の龍として
恐れられ、天災にも匹敵するその力
から『嵐龍』とも呼ばれている。",
0x16aae1c@mhfdat-jp.bin,"刃に似た形状の尻尾を自在に操る獣竜。
一度狙いをつけた獲物を執拗に追い続け
ることから、『獰竜』と呼称されるよう
になった。興奮するほど背中の筋肉は
隆起し、棘は大きく赤みを帯びて、
狂暴になるが、大きな隙も見せる。
酸性度の強い消化液を使用するという
情報もあり注意が必要である。",
0x16aae20@mhfdat-jp.bin,"寒冷地でのみ生息するアビオルグの
亜種。
寒冷地という過酷な食糧環境の中で
生き抜いた個体がギアオルグであり、
より多くの食料を求めて新天地を
渡り歩き、そのたび気温や地形に
よって少しずつ変異を繰り返した
個体がアビオルグとされている。",
0x16aae24@mhfdat-jp.bin,"白湖の探索中に発見された獣竜種。かつ
ては水生であったが、湖が干上がり現在
の形になると、陸生に適応した。普段は
目立たない外見をしているが、外敵の
攻撃を受けると血流を巡らせて身体を
肥大化させ『怒貌竜』の二つ名の通りに
相貌を一変させる。主食となるクスバミ
が持つ毒を摂取する内に体内に毒素を
溜め込む器官を獲得したと考えられる。",
0x16aae28@mhfdat-jp.bin,"獣竜種の中でも一際大きな体躯と、高い
体温を維持するために大量の食料を必要
とする。その貪欲な食性により、生息域
一帯のモンスターを喰らい尽くし生態系
を破壊してしまうこともある。興奮状態
になると全身の筋肉が隆起し無数の赤い
傷跡が露わになる。傷跡が開く際の痛み
により凶暴性を高めているとも言われ、
文字通り『恐暴竜』と恐れられている。",
0x16aae2c@mhfdat-jp.bin,"『砕竜』と呼ばれる獣竜種。
非常に攻撃的な気性をもち、外敵に
対する攻撃手段として、発達した前脚と
爆発性の粘菌による追撃を得意とする。
幼体の頃から粘菌の爆発によって破損
した甲殻部分が、火山性の鉱物と混ざり
合って成長を重ねてきた。その結果、
黒曜石の如き甲殻を獲得するに至った
のではないかと考えられている。",
0x16aae30@mhfdat-jp.bin,"巨大な獣竜種。頑強な顎で岩盤を細かく
砕き、主食である鉱石を摂取する。
身を覆う甲殻は非常に硬く、
並大抵の武器では太刀打ちできない。
発達した顎を駆使した攻撃が得意で、
身にまとった岩石や鉱石をばらまき、
自らが起こす震動で大爆発させるという
習性を有する。
その特徴から『爆鎚竜』とも呼ばれる。",
0x16aae34@mhfdat-jp.bin,"高地で発見された海竜。
非常に用心深く、普段は地中深くに
隠れているため発見は困難を極める。
身体に極めて特徴的な水晶を持つこと
から『晶竜』とも呼ばれる。
地表に撒かれる水晶は脅威の一言。
狩猟をする際にその水晶を利用する
狩人もいるというが…。",
0x16aae38@mhfdat-jp.bin,"極海に群れで生息する凍海獣の雌。
身体の大きさは雄の半分以下で、
個体によるばらつきも少ない。
雄と違い牙が短いが、これは外敵に
立ち向かう為でなく、魚を獲りやすい
形状になっているためである。
群れの中での役割は子育てであるが、
外敵に襲われた場合は雄と共に
立ち向かう。",
0x16aae3c@mhfdat-jp.bin,"極海に群れで生息する凍海獣の雄。
雌よりも圧倒的に数が少なく、
巨大な身体が特徴的。
性格は温厚で、雪や氷を使って遊んで
いる様子を見られることがある。
ただし縄張りへの侵入者や、群れを
強襲するものに対しては容赦なく
襲いかかる。",
0x16aae40@mhfdat-jp.bin,"血が抜き取られたモンスターの死体を
ハンターズギルドが調査した結果、
存在が確認された海竜。
生息範囲は広く、水辺を好み、海を
泳ぎ、陸では地中に潜って移動する。
自身より小柄な生物なら、手当り次第
に吸血することから非常に好戦的な
性格だと思われているが、自身を守る
ための過剰な防衛行為という説もある。",
0x16aae44@mhfdat-jp.bin,"険しい山林の奥地に生息する牙竜種。
強靭な体躯と膂力に加え、体表を覆う
蓄電殻と呼ばれる甲殻から電気を発生
させ、それを蓄電毛と呼ばれる体毛に
蓄えることで、増幅させた電気を帯びる
その姿から、『雷狼竜』の異名を持つ。
狩りの際には、共生関係にある雷光虫を
集めることで「超帯電状態」と呼ばれる
更に強大な電力を身に纏った姿になる。",
0x16aae48@mhfdat-jp.bin,"雪山や塔の秘境などに出没するジンオウ
ガの亜種。龍殺しの実を好む『蝕龍蟲』
と言う甲虫を集めており、そこから取り
込んだ龍属性エネルギーを用いる。力を
解放すると体表が漆黒に染まり、禍々し
いオーラをまとう姿が確認されている。
その鬼気迫る様相から『獄狼竜』とも呼
称される。また、蝕龍蟲に取り付かれる
と全身を蝕まれてしまう。",
0x16aae4c@mhfdat-jp.bin,全ては謎につつまれている。,
0x16aae50@mhfdat-jp.bin,"漆黒の甲殻を纏う謎の飛竜。
古塔に生息しているようだが、
この竜を見た者は極めて少ない。
モンスターの特徴も目撃者によって
異なっており、詳しい生態は
現在調査中である。",
0x16aae54@mhfdat-jp.bin,"その漆黒の姿から『黒蝕竜』と言われ
る。最近になって世界各地で存在が
確認されるようになった。特徴的な
翼膜を持ち、外敵を察知した際は周囲に
鱗粉をまき散らす。この鱗粉は自身の
感知能力を高めるとともに、他の生物の
身体能力に大きな影響を及ぼす。生態
など多くの情報は謎に包まれている。",
