location,source,target
0xa814e0@mhfdat-jp.bin,"装飾の施された白い双剣。<join at=""11015396"">儀礼用だが実用性も兼ね備えた<join at=""11015400"">名工謹製の逸品。",
0xa814ec@mhfdat-jp.bin,"装飾の施された白い双剣。<join at=""11015408"">儀礼用だが実用性も兼ね備えた<join at=""11015412"">名工謹製の逸品。",
0xa814f8@mhfdat-jp.bin,"装飾の施された白い双剣。<join at=""11015420"">儀礼用だが実用性も兼ね備えた<join at=""11015424"">名工謹製の逸品。",
0xa81504@mhfdat-jp.bin,"装飾の施された黒い双剣。<join at=""11015432"">儀礼用だが実用性も兼ね備えた<join at=""11015436"">名工謹製の逸品。",
0xa81510@mhfdat-jp.bin,"装飾の施された黒い双剣。<join at=""11015444"">儀礼用だが実用性も兼ね備えた<join at=""11015448"">名工謹製の逸品。",
0xa8151c@mhfdat-jp.bin,"装飾の施された黒い双剣。<join at=""11015456"">儀礼用だが実用性も兼ね備えた<join at=""11015460"">名工謹製の逸品。",
0xa81528@mhfdat-jp.bin,"装飾の施された黒い双剣。<join at=""11015468"">儀礼用だが実用性も兼ね備えた<join at=""11015472"">名工謹製の逸品。",
0xa81534@mhfdat-jp.bin,"アイルーの手を模した双剣。<join at=""11015480"">装飾品により真価を発揮する。<join at=""11015484"">ネコの手も借りたい狩人向け。",
0xa81540@mhfdat-jp.bin,"アイルーの手を模した双剣。<join at=""11015492"">装飾品により真価を発揮する。<join at=""11015496"">ネコの手も借りたい狩人向け。",
0xa8154c@mhfdat-jp.bin,"アイルーの手を模した双剣。<join at=""11015504"">装飾品により真価を発揮する。<join at=""11015508"">ネコの手も借りたい狩人向け。",
0xa81558@mhfdat-jp.bin,"アイルーの手を模した双剣。<join at=""11015516"">装飾品により真価を発揮する。<join at=""11015520"">ネコの手も借りたい狩人向け。",
0xa81564@mhfdat-jp.bin,"メラルーの手を模した双剣。<join at=""11015528"">鋭い斬れ味と火属性を両立。<join at=""11015532"">ネコの手も借りたい狩人向け。",
0xa81570@mhfdat-jp.bin,"メラルーの手を模した双剣。<join at=""11015540"">鋭い斬れ味と火属性を両立。<join at=""11015544"">ネコの手も借りたい狩人向け。",
0xa8157c@mhfdat-jp.bin,"メラルーの手を模した双剣。<join at=""11015552"">鋭い斬れ味と火属性を両立。<join at=""11015556"">ネコの手も借りたい狩人向け。",
0xa81588@mhfdat-jp.bin,"メラルーの手を模した双剣。<join at=""11015564"">鋭い斬れ味と火属性を両立。<join at=""11015568"">ネコの手も借りたい狩人向け。",
0xa81594@mhfdat-jp.bin,"朱に染まった双剣。<join at=""11015576"">主な素材に鉱石を使用し、<join at=""11015580"">新しい技術により創られた。",
0xa815a0@mhfdat-jp.bin,"朱に染まった双剣。<join at=""11015588"">主な素材に鉱石を使用し、<join at=""11015592"">新しい技術により創られた。",
0xa815ac@mhfdat-jp.bin,"朱に染まった双剣。<join at=""11015600"">主な素材に鉱石を使用し、<join at=""11015604"">新しい技術により創られた。",
0xa815b8@mhfdat-jp.bin,"朱に染まった双剣。<join at=""11015612"">主な素材に鉱石を使用し、<join at=""11015616"">新しい技術により創られた。",
0xa815c4@mhfdat-jp.bin,"厳かな輝きを放つ双剣。<join at=""11015624"">華麗な鉱石を使用し、<join at=""11015628"">卓越した技術により創られた。",
0xa815d0@mhfdat-jp.bin,"厳かな輝きを放つ双剣。<join at=""11015636"">華麗な鉱石を使用し、<join at=""11015640"">卓越した技術により創られた。",
0xa815dc@mhfdat-jp.bin,"厳かな輝きを放つ双剣。<join at=""11015648"">華麗な鉱石を使用し、<join at=""11015652"">卓越した技術により創られた。",
0xa815e8@mhfdat-jp.bin,"厳かな輝きを放つ双剣。<join at=""11015660"">華麗な鉱石を使用し、<join at=""11015664"">卓越した技術により創られた。",
0xa815f4@mhfdat-jp.bin,"長さの限界に挑んだ偉大な<join at=""11015672"">大剣の遺伝子を受け継ぐ<join at=""11015676"">水の長大剣。",
0xa81600@mhfdat-jp.bin,"長さの限界に挑んだ偉大な<join at=""11015684"">大剣の遺伝子を受け継ぐ<join at=""11015688"">水の長大剣。",
0xa8160c@mhfdat-jp.bin,"長さの限界に挑んだ偉大な<join at=""11015696"">大剣の遺伝子を受け継ぐ<join at=""11015700"">水の長大剣。",
0xa81618@mhfdat-jp.bin,"攻撃範囲と殺傷能力、双方を<join at=""11015708"">併せ持った革新的な大剣。<join at=""11015712"">大剣の運用自体が変わる。",
0xa81624@mhfdat-jp.bin,"古代の遺産たる板金を<join at=""11015720"">武器として効率的に機能<join at=""11015724"">する様に再設計された一振り。",
0xa81630@mhfdat-jp.bin,"白い刀身の大刀。太刀として<join at=""11015732"">は大きすぎるため、大剣の様に<join at=""11015736"">振り回して使用する。",
0xa8163c@mhfdat-jp.bin,"白い刀身の大刀。太刀として<join at=""11015744"">は大きすぎるため、大剣の様に<join at=""11015748"">振り回して使用する。",
0xa81648@mhfdat-jp.bin,"白い刀身の大刀。太刀として<join at=""11015756"">は大きすぎるため、大剣の様に<join at=""11015760"">振り回して使用する。",
0xa81654@mhfdat-jp.bin,"白い刀身の大刀。太刀として<join at=""11015768"">は大きすぎるため、大剣の様に<join at=""11015772"">振り回して使用する。",
0xa81660@mhfdat-jp.bin,"スティールシャークの設計図<join at=""11015780"">を元に、異なる金属で新たに<join at=""11015784"">開発された大剣。",
0xa8166c@mhfdat-jp.bin,"スティールシャークの設計図<join at=""11015792"">を元に、異なる金属で新たに<join at=""11015796"">開発された大剣。",
0xa81678@mhfdat-jp.bin,"スティールシャークの設計図<join at=""11015804"">を元に、異なる金属で新たに<join at=""11015808"">開発された大剣。",
0xa81684@mhfdat-jp.bin,"スティールシャークの設計図<join at=""11015816"">を元に、異なる金属で新たに<join at=""11015820"">開発された大剣。",
0xa81690@mhfdat-jp.bin,"朱に染まった大剣。<join at=""11015828"">主な素材に鉱石を使用し、<join at=""11015832"">新しい技術により創られた。",
0xa8169c@mhfdat-jp.bin,"朱に染まった大剣。<join at=""11015840"">主な素材に鉱石を使用し、<join at=""11015844"">新しい技術により創られた。",
0xa816a8@mhfdat-jp.bin,"朱に染まった大剣。<join at=""11015852"">主な素材に鉱石を使用し、<join at=""11015856"">新しい技術により創られた。",
0xa816b4@mhfdat-jp.bin,"朱に染まった大剣。<join at=""11015864"">主な素材に鉱石を使用し、<join at=""11015868"">新しい技術により創られた。",
0xa816c0@mhfdat-jp.bin,"厳かな輝きを放つ大剣。<join at=""11015876"">華麗な鉱石を使用し、<join at=""11015880"">卓越した技術により創られた。",
0xa816cc@mhfdat-jp.bin,"厳かな輝きを放つ大剣。<join at=""11015888"">華麗な鉱石を使用し、<join at=""11015892"">卓越した技術により創られた。",
0xa816d8@mhfdat-jp.bin,"厳かな輝きを放つ大剣。<join at=""11015900"">華麗な鉱石を使用し、<join at=""11015904"">卓越した技術により創られた。",
0xa816e4@mhfdat-jp.bin,"厳かな輝きを放つ大剣。<join at=""11015912"">華麗な鉱石を使用し、<join at=""11015916"">卓越した技術により創られた。",
0xa816f0@mhfdat-jp.bin,"絶えず冷気を放ち続ける太刀。<join at=""11015924"">その刃が生む傷口は瞬時に凍り<join at=""11015928"">塞がる事は無い。‾C02≪剛種武器≫‾C00",
0xa816fc@mhfdat-jp.bin,"絶えず冷気を放ち続ける太刀。<join at=""11015936"">その刃が生む傷口は瞬時に凍り<join at=""11015940"">塞がる事は無い。‾C02≪剛種武器≫‾C00",
0xa81708@mhfdat-jp.bin,"精度の高い精製技術と職人の<join at=""11015948"">技で、本来の力を取り戻した<join at=""11015952"">古の封龍刀。",
0xa81714@mhfdat-jp.bin,"雌火竜の素材を用いて作られ<join at=""11015960"">た深緑の飛竜刀。高い鋭さと、<join at=""11015964"">威力を両立した業物である。",
0xa81720@mhfdat-jp.bin,"数種類の鉱石を化合して造ら<join at=""11015972"">れた太刀。非常に軽く扱い易<join at=""11015976"">い為、獲物を選ばない。",
0xa8172c@mhfdat-jp.bin,"数種類の鉱石を化合して造ら<join at=""11015984"">れた太刀。非常に軽く扱い易<join at=""11015988"">い為、獲物を選ばない。",
0xa81738@mhfdat-jp.bin,"数種類の鉱石を化合して造ら<join at=""11015996"">れた太刀。非常に軽く扱い易<join at=""11016000"">い為、獲物を選ばない。",
0xa81744@mhfdat-jp.bin,"数種類の鉱石を化合して造ら<join at=""11016008"">れた太刀。非常に軽く扱い易<join at=""11016012"">い為、獲物を選ばない。",
0xa81750@mhfdat-jp.bin,"朱に染まった太刀。<join at=""11016020"">主な素材に鉱石を使用し、<join at=""11016024"">新しい技術により創られた。",
0xa8175c@mhfdat-jp.bin,"朱に染まった太刀。<join at=""11016032"">主な素材に鉱石を使用し、<join at=""11016036"">新しい技術により創られた。",
0xa81768@mhfdat-jp.bin,"朱に染まった太刀。<join at=""11016044"">主な素材に鉱石を使用し、<join at=""11016048"">新しい技術により創られた。",
0xa81774@mhfdat-jp.bin,"朱に染まった太刀。<join at=""11016056"">主な素材に鉱石を使用し、<join at=""11016060"">新しい技術により創られた。",
0xa81780@mhfdat-jp.bin,"伸縮性が高く、非常に丈夫な<join at=""11016068"">呑竜素材。その長所を活かし<join at=""11016072"">誕生した水ハンマー。",
0xa8178c@mhfdat-jp.bin,"伸縮性が高く、非常に丈夫な<join at=""11016080"">呑竜素材。その長所を活かし<join at=""11016084"">誕生した水ハンマー。",
0xa81798@mhfdat-jp.bin,"呆れるほどの食欲をもつ呑竜。<join at=""11016092"">武器に転生してもなお獲物を<join at=""11016096"">求める。‾C02≪剛種武器≫‾C00",
0xa817a4@mhfdat-jp.bin,"呆れるほどの食欲をもつ呑竜。<join at=""11016104"">武器に転生してもなお獲物を<join at=""11016108"">求める。‾C02≪剛種武器≫‾C00",
0xa817b0@mhfdat-jp.bin,"氷属性と麻痺属性を同時に<join at=""11016116"">持つ大槌。強烈な冷気によっ<join at=""11016120"">て相手の神経を麻痺させる。",
0xa817bc@mhfdat-jp.bin,"毒性の性質を持つバサルモス<join at=""11016128"">の甲殻を利用し、加工した鎚。<join at=""11016132"">たまに獲物を毒状態にする。",
0xa817c8@mhfdat-jp.bin,"脅威のリーチを誇るハンマー。<join at=""11016140"">遠心力を最大限に活かした打撃<join at=""11016144"">でモンスターを卒倒させる。",
0xa817d4@mhfdat-jp.bin,"脅威のリーチを誇るハンマー。<join at=""11016152"">遠心力を最大限に活かした打撃<join at=""11016156"">でモンスターを卒倒させる。",
0xa817e0@mhfdat-jp.bin,"脅威のリーチを誇るハンマー。<join at=""11016164"">遠心力を最大限に活かした打撃<join at=""11016168"">でモンスターを卒倒させる。",
0xa817ec@mhfdat-jp.bin,"脅威のリーチを誇るハンマー。<join at=""11016176"">遠心力を最大限に活かした打撃<join at=""11016180"">でモンスターを卒倒させる。",
0xa817f8@mhfdat-jp.bin,"脅威のリーチを誇るハンマー。<join at=""11016188"">龍属性を帯び、遠心力を活か<join at=""11016192"">した強力な打撃を与える。",
0xa81804@mhfdat-jp.bin,"脅威のリーチを誇るハンマー。<join at=""11016200"">龍属性を帯び、遠心力を活か<join at=""11016204"">した強力な打撃を与える。",
0xa81810@mhfdat-jp.bin,"脅威のリーチを誇るハンマー。<join at=""11016212"">龍属性を帯び、遠心力を活か<join at=""11016216"">した強力な打撃を与える。",
0xa8181c@mhfdat-jp.bin,"脅威のリーチを誇るハンマー。<join at=""11016224"">龍属性を帯び、遠心力を活か<join at=""11016228"">した強力な打撃を与える。",
0xa81828@mhfdat-jp.bin,"朱に染まったハンマー。<join at=""11016236"">主な素材に鉱石を使用し、<join at=""11016240"">新しい技術により創られた。",
0xa81834@mhfdat-jp.bin,"朱に染まったハンマー。<join at=""11016248"">主な素材に鉱石を使用し、<join at=""11016252"">新しい技術により創られた。",
0xa81840@mhfdat-jp.bin,"朱に染まったハンマー。<join at=""11016260"">主な素材に鉱石を使用し、<join at=""11016264"">新しい技術により創られた。",
0xa8184c@mhfdat-jp.bin,"朱に染まったハンマー。<join at=""11016272"">主な素材に鉱石を使用し、<join at=""11016276"">新しい技術により創られた。",
0xa81858@mhfdat-jp.bin,"高名な狩猟笛職人の手による<join at=""11016284"">”げねぽおる”シリーズ。<join at=""11016288"">その初心者用モデル。",
0xa81864@mhfdat-jp.bin,"高名な狩猟笛職人の手による<join at=""11016296"">”げねぽおる”シリーズ。<join at=""11016300"">そのスタンダードモデル。",
0xa81870@mhfdat-jp.bin,"高名な狩猟笛職人の手による<join at=""11016308"">”げねぽおる”シリーズ。<join at=""11016312"">その中級者用モデル。",
0xa8187c@mhfdat-jp.bin,"高名な狩猟笛職人の手による<join at=""11016320"">”げねぽおる”シリーズ。<join at=""11016324"">その上級者用カスタムモデル。",
0xa81888@mhfdat-jp.bin,"高名な狩猟笛職人の手による<join at=""11016332"">”げねぽおる”シリーズ。<join at=""11016336"">その最上級モデル。",
0xa81894@mhfdat-jp.bin,"音符の形をした狩猟笛。<join at=""11016344"">美しい音色と麻痺属性を持ち、<join at=""11016348"">仲間を強力にサポートする。",
0xa818a0@mhfdat-jp.bin,"音符の形をした狩猟笛。<join at=""11016356"">美しい音色と麻痺属性を持ち、<join at=""11016360"">仲間を強力にサポートする。",
0xa818ac@mhfdat-jp.bin,"音符の形をした狩猟笛。<join at=""11016368"">美しい音色と麻痺属性を持ち、<join at=""11016372"">仲間を強力にサポートする。",
0xa818b8@mhfdat-jp.bin,"音符の形をした狩猟笛。<join at=""11016380"">美しい音色と麻痺属性を持ち、<join at=""11016384"">仲間を強力にサポートする。",
0xa818c4@mhfdat-jp.bin,"音符の形をした狩猟笛。<join at=""11016392"">美しい音色と睡眠属性を持ち、<join at=""11016396"">仲間を強力にサポートする。",
0xa818d0@mhfdat-jp.bin,"音符の形をした狩猟笛。<join at=""11016404"">美しい音色と睡眠属性を持ち、<join at=""11016408"">仲間を強力にサポートする。",
0xa818dc@mhfdat-jp.bin,"音符の形をした狩猟笛。<join at=""11016416"">美しい音色と睡眠属性を持ち、<join at=""11016420"">仲間を強力にサポートする。",
0xa818e8@mhfdat-jp.bin,"音符の形をした狩猟笛。<join at=""11016428"">美しい音色と睡眠属性を持ち、<join at=""11016432"">仲間を強力にサポートする。",
0xa818f4@mhfdat-jp.bin,"スティールアクリスの設計図<join at=""11016440"">を元に、異なる金属で新たに<join at=""11016444"">開発された狩猟笛。",
0xa81900@mhfdat-jp.bin,"スティールアクリスの設計図<join at=""11016452"">を元に、異なる金属で新たに<join at=""11016456"">開発された狩猟笛。",
0xa8190c@mhfdat-jp.bin,"スティールアクリスの設計図<join at=""11016464"">を元に、異なる金属で新たに<join at=""11016468"">開発された狩猟笛。",
0xa81918@mhfdat-jp.bin,"スティールアクリスの設計図<join at=""11016476"">を元に、異なる金属で新たに<join at=""11016480"">開発された狩猟笛。",
0xa81924@mhfdat-jp.bin,"厳かな輝きを放つ狩猟笛。<join at=""11016488"">華麗な鉱石を使用し、<join at=""11016492"">卓越した技術により創られた。",
0xa81930@mhfdat-jp.bin,"厳かな輝きを放つ狩猟笛。<join at=""11016500"">華麗な鉱石を使用し、<join at=""11016504"">卓越した技術により創られた。",
0xa8193c@mhfdat-jp.bin,"厳かな輝きを放つ狩猟笛。<join at=""11016512"">華麗な鉱石を使用し、<join at=""11016516"">卓越した技術により創られた。",
0xa81948@mhfdat-jp.bin,"厳かな輝きを放つ狩猟笛。<join at=""11016524"">華麗な鉱石を使用し、<join at=""11016528"">卓越した技術により創られた。",
0xa81954@mhfdat-jp.bin,"舞雷竜の死してなお止まぬ<join at=""11016536"">雷気で突かれた相手は落雷を<join at=""11016540"">受けた樹木の如き屍をさらす。",
0xa81960@mhfdat-jp.bin,"舞雷竜の死してなお止まぬ<join at=""11016548"">雷気で突かれた相手は落雷を<join at=""11016552"">受けた樹木の如き屍をさらす。",
0xa8196c@mhfdat-jp.bin,"長大な槍身は常に雷気を湛え<join at=""11016560"">獲物を貫くたびに溢れ出る。<join at=""11016564"">‾C02≪剛種武器≫‾C00",
0xa81978@mhfdat-jp.bin,"長大な槍身は常に雷気を湛え<join at=""11016572"">獲物を貫くたびに溢れ出る。<join at=""11016576"">‾C02≪剛種武器≫‾C00",
0xa81984@mhfdat-jp.bin,"突きの衝撃で結晶部に刻まれ<join at=""11016584"">た微細な溝から高圧水流を射<join at=""11016588"">出する、独特な機構の槍。",
0xa81990@mhfdat-jp.bin,"折れた先端の復元はできない<join at=""11016596"">なりに、威力の向上に成功。",
0xa81998@mhfdat-jp.bin,"ユニオン鉱石を主として、<join at=""11016604"">様々な鉱石を使用して<join at=""11016608"">作成されたランス。",
0xa819a4@mhfdat-jp.bin,"ユニオン鉱石を主として、<join at=""11016616"">様々な鉱石を使用して<join at=""11016620"">作成されたランス。",
0xa819b0@mhfdat-jp.bin,"ユニオン鉱石を主として、<join at=""11016628"">様々な鉱石を使用して<join at=""11016632"">作成されたランス。",
0xa819bc@mhfdat-jp.bin,"白鳩石を研究し尽くして<join at=""11016640"">作成された至高のランス。<join at=""11016644"">ユニオン鉱石の究極品。",
0xa819c8@mhfdat-jp.bin,"ベテランハンターの証とされ、<join at=""11016652"">巨大な龍をも圧倒する攻撃力<join at=""11016656"">を誇る特注のランス。",
0xa819d4@mhfdat-jp.bin,"ベテランハンターの証とされ、<join at=""11016664"">巨大な龍をも圧倒する攻撃力<join at=""11016668"">を誇る特注のランス。",
0xa819e0@mhfdat-jp.bin,"ベテランハンターの証とされ、<join at=""11016676"">巨大な龍をも圧倒する攻撃力<join at=""11016680"">を誇る特注のランス。",
0xa819ec@mhfdat-jp.bin,"ベテランハンターの証とされ、<join at=""11016688"">巨大な龍をも圧倒する攻撃力<join at=""11016692"">を誇る特注のランス。",
0xa819f8@mhfdat-jp.bin,"スティールセーピアの設計図<join at=""11016700"">を元に、異なる金属で新たに<join at=""11016704"">開発されたランス。",
0xa81a04@mhfdat-jp.bin,"スティールセーピアの設計図<join at=""11016712"">を元に、異なる金属で新たに<join at=""11016716"">開発されたランス。",
0xa81a10@mhfdat-jp.bin,"スティールセーピアの設計図<join at=""11016724"">を元に、異なる金属で新たに<join at=""11016728"">開発されたランス。",
0xa81a1c@mhfdat-jp.bin,"スティールセーピアの設計図<join at=""11016736"">を元に、異なる金属で新たに<join at=""11016740"">開発されたランス。",
0xa81a28@mhfdat-jp.bin,"厳かな輝きを放つランス。<join at=""11016748"">華麗な鉱石を使用し、<join at=""11016752"">卓越した技術により創られた。",
0xa81a34@mhfdat-jp.bin,"厳かな輝きを放つランス。<join at=""11016760"">華麗な鉱石を使用し、<join at=""11016764"">卓越した技術により創られた。",
0xa81a40@mhfdat-jp.bin,"厳かな輝きを放つランス。<join at=""11016772"">華麗な鉱石を使用し、<join at=""11016776"">卓越した技術により創られた。",
0xa81a4c@mhfdat-jp.bin,"厳かな輝きを放つランス。<join at=""11016784"">華麗な鉱石を使用し、<join at=""11016788"">卓越した技術により創られた。",
0xa81a58@mhfdat-jp.bin,"呑竜素材の高い伸縮性により<join at=""11016796"">砲撃の反動を和らげる。<join at=""11016800"">‾C03砲撃LV2‾C00。",
0xa81a64@mhfdat-jp.bin,"呑竜素材の高い伸縮性により<join at=""11016808"">砲撃の反動を和らげる。<join at=""11016812"">‾C03砲撃LV3‾C00。",
0xa81a70@mhfdat-jp.bin,"高威力の砲撃と水属性という<join at=""11016820"">相反した性能の両立に成功。<join at=""11016824"">‾C02≪剛種武器≫‾C03砲撃LV4‾C00。",
0xa81a7c@mhfdat-jp.bin,"高威力の砲撃と水属性という<join at=""11016832"">相反した性能の両立に成功。<join at=""11016836"">‾C02≪剛種武器≫‾C03砲撃LV5‾C00。",
0xa81a88@mhfdat-jp.bin,"白く輝く美しい睡眠属性の<join at=""11016844"">ガンランス。武器としての<join at=""11016848"">性能もすばらしい。‾C03砲撃LV4‾C00。",
0xa81a94@mhfdat-jp.bin,"朱に染まったガンランス。<join at=""11016856"">新しい技術により創られた。<join at=""11016860"">‾C03砲撃LV2‾C00。",
0xa81aa0@mhfdat-jp.bin,"朱に染まったガンランス。<join at=""11016868"">新しい技術により創られた。<join at=""11016872"">‾C03砲撃LV2‾C00。",
0xa81aac@mhfdat-jp.bin,"朱に染まったガンランス。<join at=""11016880"">新しい技術により創られた。<join at=""11016884"">‾C03砲撃LV3‾C00。",
0xa81ab8@mhfdat-jp.bin,"朱に染まったガンランス。<join at=""11016892"">新しい技術により創られた。<join at=""11016896"">‾C03砲撃LV3‾C00。",
0xa81ac4@mhfdat-jp.bin,"厳かな輝きを放つ銃槍。華麗<join at=""11016904"">な鉱石を使用して創られた。<join at=""11016908"">‾C03砲撃LV1‾C00。",
0xa81ad0@mhfdat-jp.bin,"厳かな輝きを放つ銃槍。華麗<join at=""11016916"">な鉱石を使用して創られた。<join at=""11016920"">‾C03砲撃LV2‾C00。",
0xa81adc@mhfdat-jp.bin,"厳かな輝きを放つ銃槍。華麗<join at=""11016928"">な鉱石を使用して創られた。<join at=""11016932"">‾C03砲撃LV2‾C00。",
0xa81ae8@mhfdat-jp.bin,"厳かな輝きを放つ銃槍。華麗<join at=""11016940"">な鉱石を使用して創られた。<join at=""11016944"">‾C03砲撃LV5‾C00。",
0xa81af4@mhfdat-jp.bin,"品質の高い棘白竜の素材で<join at=""11016952"">作成された武器は高次元で<join at=""11016956"">安定した能力を宿す。",
0xa81b00@mhfdat-jp.bin,"品質の高い棘白竜の素材で<join at=""11016964"">作成された武器は高次元で<join at=""11016968"">安定した能力を宿す。",
0xa81b0c@mhfdat-jp.bin,"品質の高い棘白竜の素材で<join at=""11016976"">作成された武器は高次元で<join at=""11016980"">安定した能力を宿す。",
0xa81b18@mhfdat-jp.bin,"揺らめく炎の中にあってさえ<join at=""11016988"">いささかの変質もみられない<join at=""11016992"">棘白竜素材を用いた炎双剣。",
0xa81b24@mhfdat-jp.bin,"揺らめく炎の中にあってさえ<join at=""11017000"">いささかの変質もみられない<join at=""11017004"">棘白竜素材を用いた炎双剣。",
0xa81b30@mhfdat-jp.bin,"揺らめく炎の中にあってさえ<join at=""11017012"">いささかの変質もみられない<join at=""11017016"">棘白竜素材を用いた炎双剣。",
0xa81b3c@mhfdat-jp.bin,"毒と爆炎を撒き散らす<join at=""11017024"">白く美しい棘白竜。その力の<join at=""11017028"">一部を鈍く光る刃に宿す。",
0xa81b48@mhfdat-jp.bin,"毒と爆炎を撒き散らす<join at=""11017036"">白く美しい棘白竜。その力の<join at=""11017040"">一部を鈍く光る刃に宿す。",
0xa81b54@mhfdat-jp.bin,"毒と爆炎を撒き散らす<join at=""11017048"">白く美しい棘白竜。その力の<join at=""11017052"">一部を鈍く光る刃に宿す。",
0xa81b60@mhfdat-jp.bin,"非常に珍しい、白い棘竜の<join at=""11017060"">素材を贅沢に使用した炎太刀。<join at=""11017064"">性能も優れている。",
0xa81b6c@mhfdat-jp.bin,"非常に珍しい、白い棘竜の<join at=""11017072"">素材を贅沢に使用した炎太刀。<join at=""11017076"">性能も優れている。",
0xa81b78@mhfdat-jp.bin,"非常に珍しい、白い棘竜の<join at=""11017084"">素材を贅沢に使用した炎太刀。<join at=""11017088"">性能も優れている。",
0xa81b84@mhfdat-jp.bin,"脅威の性能を誇る白い<join at=""11017096"">ハンマー。恐ろしいまでの<join at=""11017100"">火力を発揮する。",
0xa81b90@mhfdat-jp.bin,"脅威の性能を誇る白い<join at=""11017108"">ハンマー。恐ろしいまでの<join at=""11017112"">火力を発揮する。",
0xa81b9c@mhfdat-jp.bin,"脅威の性能を誇る紅潮した<join at=""11017120"">ハンマー。恐ろしいまでの<join at=""11017124"">火力を発揮する。",
0xa81ba8@mhfdat-jp.bin,"棘白竜の魂の旋律を奏でる<join at=""11017132"">白き炎の狩猟笛。種を越え<join at=""11017136"">聴く者全ての心をふるわせる。",
0xa81bb4@mhfdat-jp.bin,"棘白竜の魂の旋律を奏でる<join at=""11017144"">白き炎の狩猟笛。種を越え<join at=""11017148"">聴く者全ての心をふるわせる。",
0xa81bc0@mhfdat-jp.bin,"棘白竜の魂の旋律を奏でる<join at=""11017156"">白き炎の狩猟笛。種を越え<join at=""11017160"">聴く者全ての心をふるわせる。",
0xa81bcc@mhfdat-jp.bin,"棘白竜素材を使用した<join at=""11017168"">高火力ランス。槍身に白き<join at=""11017172"">炎の幻影が視える。",
0xa81bd8@mhfdat-jp.bin,"棘白竜素材を使用した<join at=""11017180"">高火力ランス。槍身に白き<join at=""11017184"">炎の幻影が視える。",
0xa81be4@mhfdat-jp.bin,"棘白竜素材を使用した<join at=""11017192"">高火力ランス。槍身に白き<join at=""11017196"">炎の幻影が視える。",
0xa81bf0@mhfdat-jp.bin,"爆炎纏いし白き炎銃槍。<join at=""11017204"">火を噴くとそこには何も<join at=""11017208"">残らない。‾C03砲撃LV3‾C00。",
0xa81bfc@mhfdat-jp.bin,"爆炎を纏った白き炎銃槍。<join at=""11017216"">火を噴くとそこには何も<join at=""11017220"">残らない。‾C03砲撃LV4‾C00。",
0xa81c08@mhfdat-jp.bin,"爆炎を纏う紅潮した炎銃槍。<join at=""11017228"">火を噴くとそこには何も<join at=""11017232"">残らない。‾C03砲撃LV5‾C00。",
0xa81c14@mhfdat-jp.bin,"装備者は堅牢な砦の中に<join at=""11017240"">いるような安心感を感じる。<join at=""11017244"">‾C02≪剛種武器≫‾C00",
0xa81c20@mhfdat-jp.bin,"装備者は堅牢な砦の中に<join at=""11017252"">いるような安心感を感じる。<join at=""11017256"">‾C02≪剛種武器≫‾C00",
0xa81c2c@mhfdat-jp.bin,"山の如き巨龍を模した<join at=""11017264"">史上空前の巨大大剣。<join at=""11017268"">‾C02≪剛種武器≫‾C00",
0xa81c38@mhfdat-jp.bin,"山の如き巨龍を模した<join at=""11017276"">史上空前の巨大大剣。<join at=""11017280"">‾C02≪剛種武器≫‾C00",
0xa81c44@mhfdat-jp.bin,"驚愕の硬度を誇る砦蟹素材を<join at=""11017288"">特殊な技法でさらに硬く加工。<join at=""11017292"">‾C02≪剛種武器≫‾C00",
0xa81c50@mhfdat-jp.bin,"驚愕の硬度を誇る砦蟹素材を<join at=""11017300"">特殊な技法でさらに硬く加工。<join at=""11017304"">‾C02≪剛種武器≫‾C00",
0xa81c5c@mhfdat-jp.bin,"偉業を成し得たハンターを<join at=""11017312"">表彰して贈られる片手剣。<join at=""11017316"">ゼニーで買えない価値がある。",
0xa81c68@mhfdat-jp.bin,"偉業を成し得たハンターを<join at=""11017324"">表彰して贈られる片手剣。<join at=""11017328"">ゼニーで買えない価値がある。",
0xa81c74@mhfdat-jp.bin,"偉業を成し得たハンターを<join at=""11017336"">表彰して贈られる片手剣。<join at=""11017340"">ゼニーで買えない価値がある。",
0xa81c80@mhfdat-jp.bin,"偉大なる記録に挑戦し、<join at=""11017348"">見事達成したハンターのみが<join at=""11017352"">装備する事を許される片手剣。",
0xa81c8c@mhfdat-jp.bin,"趣のある祭器の様なデザインに<join at=""11017360"">似合わず、高い実用性と驚異の<join at=""11017364"">威力を有する。",
0xa81c98@mhfdat-jp.bin,"趣のある祭器の様なデザインに<join at=""11017372"">似合わず、高い実用性と驚異の<join at=""11017376"">威力を有する。",
0xa81ca4@mhfdat-jp.bin,"最強クラスの牙獣の力を宿した<join at=""11017384"">神々しくも美しい片手剣。<join at=""11017388"">‾C02≪剛種武器≫‾C00",
0xa81cb0@mhfdat-jp.bin,"最強クラスの牙獣の力を宿した<join at=""11017396"">神々しくも美しい片手剣。<join at=""11017400"">‾C02≪剛種武器≫‾C00",
0xa81cbc@mhfdat-jp.bin,"硬い盾蟹素材を用いた<join at=""11017408"">攻守のバランスに秀でた<join at=""11017412"">片手剣。",
0xa81cc8@mhfdat-jp.bin,"非常に高い防御力を誇り<join at=""11017420"">且つ微弱ながら水属性の<join at=""11017424"">付与にも成功。",
