location,source,target
0xb9005c@mhfdat-jp.bin,"古龍種から剥ぎ取った骨。
古龍の驚異的な動きを支える
要となっている。",
0xb90060@mhfdat-jp.bin,"極龍の体内から取れる石。
確認されている鉱石とは
性質が異なる。",
0xb90064@mhfdat-jp.bin,ダミー,
0xb90068@mhfdat-jp.bin,ダミー,
0xb9006c@mhfdat-jp.bin,ダミー,
0xb90070@mhfdat-jp.bin,ダミー,
0xb90074@mhfdat-jp.bin,ダミー,
0xb90078@mhfdat-jp.bin,"遠方の島国に生息している
モンスターの素材で編んだ
触り心地の良い布材。",
0xb9007c@mhfdat-jp.bin,"特殊な性質を持った稀少な
紙で作られたチケット。
特別な品と交換できる。",
0xb90080@mhfdat-jp.bin,"特殊な性質を持った稀少な
紙で作られたチケット。
特別な品と交換できる。",
0xb90084@mhfdat-jp.bin,"特殊な性質を持った稀少な
紙で作られたチケット。
特別な品と交換できる。",
0xb90088@mhfdat-jp.bin,"特殊な性質を持った稀少な
紙で作られたチケット。
特別な品と交換できる。",
0xb9008c@mhfdat-jp.bin,"特殊な性質を持った稀少な
紙で作られたチケット。
特別な品と交換できる。",
0xb90090@mhfdat-jp.bin,"特殊な性質を持った稀少な
紙で作られたチケット。
特別な品と交換できる。",
0xb90094@mhfdat-jp.bin,"特殊な性質を持った稀少な
紙で作られたチケット。
特別な品と交換できる。",
0xb90098@mhfdat-jp.bin,"特殊な性質を持った稀少な
紙で作られたチケット。
特別な品と交換できる。",
0xb9009c@mhfdat-jp.bin,"マイストシリーズの
生産方法が記された紙。
工房に持って行こう！",
0xb900a0@mhfdat-jp.bin,"マイストシリーズの
生産方法が記された紙。
工房に持って行こう！",
0xb900a4@mhfdat-jp.bin,"マイストシリーズの
生産方法が記された紙。
工房に持って行こう！",
0xb900a8@mhfdat-jp.bin,"マイストシリーズの
生産方法が記された紙。
工房に持って行こう！",
0xb900ac@mhfdat-jp.bin,"マイストシリーズの
生産方法が記された紙。
工房に持って行こう！",
0xb900b0@mhfdat-jp.bin,"試作型工房水双の
生産方法が記された紙。
工房に持って行こう！",
0xb900b4@mhfdat-jp.bin,"試作型工房双炎の
生産方法が記された紙。
工房に持って行こう！",
0xb900b8@mhfdat-jp.bin,"試作型工房弓の
生産方法が記された紙。
工房に持って行こう！",
0xb900bc@mhfdat-jp.bin,"試作型工房水弓の
生産方法が記された紙。
工房に持って行こう！",
0xb900c0@mhfdat-jp.bin,"夜空に住むと伝承される人物
が布を織るときに使用する糸。
ある時期しか入手できない。",
0xb900c4@mhfdat-jp.bin,"鋼鉄でできた多面体。
面数を数えると、なぜか毎回
違う数になる。",
0xb900c8@mhfdat-jp.bin,"用途不明だった為、ハンター
が今まで無視してきたキノコ。
とても大きく、毒素がある。",
0xb900cc@mhfdat-jp.bin,"メゼポルタ広場で開催される
打ち上げ花火の材料。様々な
色を発光させることができる。",
0xb900d0@mhfdat-jp.bin,"とても古い木の下に落ちてい
た枝。１人では持ち帰れない
ほど大きい。",
0xb900d4@mhfdat-jp.bin,"東方より渡来した人物が持っ
ていた墨のカケラ。かなり古
いらしく、非常に価値が高い。",
0xb900d8@mhfdat-jp.bin,"長い間、未開の地を切り開い
てきた狩人たちへの感謝の証。",
0xb900dc@mhfdat-jp.bin,"ワンダースプーンの
生産方法が記された券。
工房に持って行こう！",
0xb900e0@mhfdat-jp.bin,"フェアリースプーンの
生産方法が記された券。
工房に持って行こう！",
0xb900e4@mhfdat-jp.bin,"プリティホルンの
生産方法が記された券。
工房に持って行こう！",
0xb900e8@mhfdat-jp.bin,"ラスティホルンの
生産方法が記された券。
工房に持って行こう！",
0xb900ec@mhfdat-jp.bin,"ラブリーガンの
生産方法が記された券。
工房に持って行こう！",
0xb900f0@mhfdat-jp.bin,"ラブリーアサルトの
生産方法が記された券。
工房に持って行こう！",
0xb900f4@mhfdat-jp.bin,"ラブリースプラッシュの
生産方法が記された券。
工房に持って行こう！",
0xb900f8@mhfdat-jp.bin,"ベイビーガンの
生産方法が記された券。
工房に持って行こう！",
0xb900fc@mhfdat-jp.bin,"ベイビーアサルトの
生産方法が記された券。
工房に持って行こう！",
0xb90100@mhfdat-jp.bin,"ベイビーブラスターの
生産方法が記された券。
工房に持って行こう！",
0xb90104@mhfdat-jp.bin,"プーギーシリーズの
生産方法が記された紙。
工房に持って行こう！",
0xb90108@mhfdat-jp.bin,"プーギーシリーズの
生産方法が記された紙。
工房に持って行こう！",
0xb9010c@mhfdat-jp.bin,"プーギーシリーズの
生産方法が記された紙。
工房に持って行こう！",
0xb90110@mhfdat-jp.bin,"プーギーシリーズの
生産方法が記された紙。
工房に持って行こう！",
0xb90114@mhfdat-jp.bin,"プーギーシリーズの
生産方法が記された紙。
工房に持って行こう！",
0xb90118@mhfdat-jp.bin,"マンドラシリーズの
生産方法が記された紙。
工房に持って行こう！",
0xb9011c@mhfdat-jp.bin,"マンドラシリーズの
生産方法が記された紙。
工房に持って行こう！",
0xb90120@mhfdat-jp.bin,"マンドラシリーズの
生産方法が記された紙。
工房に持って行こう！",
0xb90124@mhfdat-jp.bin,"マンドラシリーズの
生産方法が記された紙。
工房に持って行こう！",
0xb90128@mhfdat-jp.bin,"マンドラシリーズの
生産方法が記された紙。
工房に持って行こう！",
0xb9012c@mhfdat-jp.bin,"アオノコシリーズの
生産方法が記された紙。
工房に持って行こう！",
0xb90130@mhfdat-jp.bin,"アオノコシリーズの
生産方法が記された紙。
工房に持って行こう！",
0xb90134@mhfdat-jp.bin,"アオノコシリーズの
生産方法が記された紙。
工房に持って行こう！",
0xb90138@mhfdat-jp.bin,"アオノコシリーズの
生産方法が記された紙。
工房に持って行こう！",
0xb9013c@mhfdat-jp.bin,"アオノコシリーズの
生産方法が記された紙。
工房に持って行こう！",
0xb90140@mhfdat-jp.bin,"幽玄樹は深夜になると淡く
光ると言われる神秘的な木。
その枝を刈り取ったもの。",
0xb90144@mhfdat-jp.bin,"蒼白色に染まった謎の棒。
獣人族が丁重に祀っていたが、
どう見てもただのガラクタ。",
0xb90148@mhfdat-jp.bin,"寒冷地の湖で採れる鉱物から
生成された火薬。古龍の血が
変化したものとの説もある。",
0xb9014c@mhfdat-jp.bin,"狩人祭の参加者が獲られる追
憶。祭で狩りの腕に磨きを
かけた者たちへの褒賞品。",
0xb90150@mhfdat-jp.bin,"狩人祭の参加者が獲られる追
憶。祭で狩りの腕に磨きを
かけた者たちへの褒賞品。",
0xb90154@mhfdat-jp.bin,"狩人祭の参加者が獲られる追
憶。祭で狩りの腕に磨きを
かけた者たちへの褒賞品。",
0xb90158@mhfdat-jp.bin,"凍てつくような冷たさを
感じさせる牙。武具工房でも
取り扱いには注意が必要。",
0xb9015c@mhfdat-jp.bin,"時の流れによって失われない
ものがたった１つだけあると
すれば、それは仲間との絆。",
0xb90160@mhfdat-jp.bin,"時の流れによって失われない
ものがたった１つだけあると
すれば、それは仲間との絆。",
0xb90164@mhfdat-jp.bin,"時の流れによって失われない
ものがたった１つだけあると
すれば、それは仲間との絆。",
0xb90168@mhfdat-jp.bin,"超高純度の小さな結晶石。
火薬を吸収し、束縛効果を
さらに高める性質がある。",
0xb9016c@mhfdat-jp.bin,"ある新理論の正当性を証明
するために必要な希少鉱物。
絶対に直接触れてはならない。",
0xb90170@mhfdat-jp.bin,"夜空の星のようにキラキラす
る綺麗な小石。アクセサリー
の材料にも使われている。",
0xb90174@mhfdat-jp.bin,"極めて純度の高い堅い鋼石。
加工が困難のため、一部の武
具職人しか取り扱っていない。",
0xb90178@mhfdat-jp.bin,"複合素材で補強された大剣の
刃。その硬さと斬れ味は申し
分ない。",
0xb9017c@mhfdat-jp.bin,"なにやら不思議な形をした
錆び磨きのためのヤスリ。
作り方は秘密らしい。",
0xb90180@mhfdat-jp.bin,"釣りを極めた達人が書いた
一子相伝の秘法が記載された
極めて貴重な書物。",
0xb90184@mhfdat-jp.bin,"黒き獣から入手できる白い牙。
その鋭さは見る者を脅えさせ、
触れる者をシビレさせる。",
0xb90188@mhfdat-jp.bin,"溶岩の中から稀に採れる
真珠のような赤い宝石。
高温を自力で発せられる。",
0xb9018c@mhfdat-jp.bin,"アレが握りしめている金鎚。
とてつもなく硬く、どんな角
でも砕く。つまり…。",
0xb90190@mhfdat-jp.bin,"普通の方位磁針ではなく、
ある地点を探すための道具
らしい。",
0xb90194@mhfdat-jp.bin,"モコモコしているけがわ。
その表面をさわると、抗うこ
とができない眠気に襲われる。",
0xb90198@mhfdat-jp.bin,"鋭利に尖っている爪。
その斬れ味もさることながら、
触れるとビリっと感電する。",
0xb9019c@mhfdat-jp.bin,"常に炎が迸っている石。
その熱の高さ故に、この鉱石
を運ぶ方法が存在しない。",
0xb901a0@mhfdat-jp.bin,"ハンターズギルドから、配布
されたカード。
価値はなく、用途は不明。",
0xb901a4@mhfdat-jp.bin,"ハンターズギルドから、配布
されたカード。
価値はなく、用途は不明。",
0xb901a8@mhfdat-jp.bin,"ハンターズギルドから、配布
されたカード。
価値はなく、用途は不明。",
0xb901ac@mhfdat-jp.bin,"ハンターズギルドから、配布
されたカード。
価値はなく、用途は不明。",
0xb901b0@mhfdat-jp.bin,"ハンターズギルドから、配布
されたカード。
価値はなく、用途は不明。",
0xb901b4@mhfdat-jp.bin,"硬さと柔軟性を兼ね揃えた
黒く輝く鱗。素材の性質が
浸透しやすい特性を持つ。",
0xb901b8@mhfdat-jp.bin,"脆さと伸縮性を兼ね揃えた
艶めかしい膜。素材の性質が
浸透しやすい特性を持つ。",
0xb901bc@mhfdat-jp.bin,"鋭さと硬さを兼ね揃えた
艶めかしい牙。素材の性質が
浸透しやすい特性を持つ。",
0xb901c0@mhfdat-jp.bin,"硬さと力強さを兼ね揃えた
黒々とした顎。素材の性質が
浸透しやすい特性を持つ。",
0xb901c4@mhfdat-jp.bin,"鋭さと美しさを兼ね揃えた
艶めかしい爪。素材の性質が
浸透しやすい特性を持つ。",
0xb901c8@mhfdat-jp.bin,"弾力と頑丈さを兼ね揃えた
黒く輝く翼。素材の性質が
浸透しやすい特性を持つ。",
0xb901cc@mhfdat-jp.bin,"光沢と果敢なさを兼ね揃えた
艶めかしい髄。素材の性質が
浸透しやすい特性を持つ。",
0xb901d0@mhfdat-jp.bin,"硬さと強靭さを兼ね揃えた
黒く輝く尾。素材の性質が
浸透しやすい特性を持つ。",
0xb901d4@mhfdat-jp.bin,"鋭さと妖艶さを兼ね揃えた
艶めかしい棘。素材の性質が
浸透しやすい特性を持つ。",
0xb901d8@mhfdat-jp.bin,"マイトレプーギー服の装飾品。
一部の服には装備できない。",
0xb901dc@mhfdat-jp.bin,"マイトレプーギー服の装飾品。
一部の服には装備できない。",
0xb901e0@mhfdat-jp.bin,"マイトレプーギー服の装飾品。
一部の服には装備できない。",
0xb901e4@mhfdat-jp.bin,"マイトレプーギー服の装飾品。
一部の服には装備できない。",
0xb901e8@mhfdat-jp.bin,"マイトレプーギー服の装飾品。
一部の服には装備できない。",
0xb901ec@mhfdat-jp.bin,"マイトレプーギー服の装飾品。
一部の服には装備できない。",
0xb901f0@mhfdat-jp.bin,"マイトレプーギー服の装飾品。
一部の服には装備できない。",
0xb901f4@mhfdat-jp.bin,"マイトレプーギー服の装飾品。
一部の服には装備できない。",
0xb901f8@mhfdat-jp.bin,"マイトレプーギー服の装飾品。
一部の服には装備できない。",
0xb901fc@mhfdat-jp.bin,"マイトレプーギー服の装飾品。
一部の服には装備できない。",
0xb90200@mhfdat-jp.bin,"マイトレプーギー服の装飾品。
一部の服には装備できない。",
0xb90204@mhfdat-jp.bin,"マイトレプーギー服の装飾品。
一部の服には装備できない。",
0xb90208@mhfdat-jp.bin,"マイトレプーギー服の装飾品。
一部の服には装備できない。",
0xb9020c@mhfdat-jp.bin,"マイトレプーギー服の装飾品。
一部の服には装備できない。",
0xb90210@mhfdat-jp.bin,"マイトレプーギー服の装飾品。
一部の服には装備できない。",
0xb90214@mhfdat-jp.bin,"マイトレプーギー服の装飾品。
一部の服には装備できない。",
0xb90218@mhfdat-jp.bin,"マイトレプーギー服の装飾品。
一部の服には装備できない。",
0xb9021c@mhfdat-jp.bin,"マイトレプーギー服の装飾品。
一部の服には装備できない。",
0xb90220@mhfdat-jp.bin,"マイトレプーギー服の装飾品。
一部の服には装備できない。",
0xb90224@mhfdat-jp.bin,"マイトレプーギー服の装飾品。
一部の服には装備できない。",
0xb90228@mhfdat-jp.bin,"マイトレプーギー服の装飾品。
一部の服には装備できない。",
0xb9022c@mhfdat-jp.bin,"マイトレプーギー服の装飾品。
一部の服には装備できない。",
0xb90230@mhfdat-jp.bin,"マイトレプーギー服の装飾品。
一部の服には装備できない。",
0xb90234@mhfdat-jp.bin,"マイトレプーギー服の装飾品。
一部の服には装備できない。",
0xb90238@mhfdat-jp.bin,"マイトレプーギー服の装飾品。
一部の服には装備できない。",
0xb9023c@mhfdat-jp.bin,"マイトレプーギー服の装飾品。
一部の服には装備できない。",
0xb90240@mhfdat-jp.bin,"マイトレプーギー服の装飾品。
一部の服には装備できない。",
0xb90244@mhfdat-jp.bin,"マイトレプーギー服の装飾品。
一部の服には装備できない。",
0xb90248@mhfdat-jp.bin,"マイトレプーギー服の装飾品。
一部の服には装備できない。",
0xb9024c@mhfdat-jp.bin,"マイトレプーギー服の装飾品。
一部の服には装備できない。",
0xb90250@mhfdat-jp.bin,"マイトレプーギー服の装飾品。
一部の服には装備できない。",
0xb90254@mhfdat-jp.bin,"マイトレプーギー服の装飾品。
一部の服には装備できない。",
0xb90258@mhfdat-jp.bin,"マイトレプーギー服の装飾品。
一部の服には装備できない。",
0xb9025c@mhfdat-jp.bin,"マイトレプーギー服の装飾品。
一部の服には装備できない。",
0xb90260@mhfdat-jp.bin,"マイトレプーギー服の装飾品。
一部の服には装備できない。",
0xb90264@mhfdat-jp.bin,"マイトレプーギー服の装飾品。
一部の服には装備できない。",
0xb90268@mhfdat-jp.bin,"マイトレプーギー服の装飾品。
一部の服には装備できない。",
0xb9026c@mhfdat-jp.bin,"マイトレプーギー服の装飾品。
一部の服には装備できない。",
0xb90270@mhfdat-jp.bin,"マイトレプーギー服の装飾品。
一部の服には装備できない。",
0xb90274@mhfdat-jp.bin,"マイトレプーギー服の装飾品。
一部の服には装備できない。",
0xb90278@mhfdat-jp.bin,"マイトレプーギー服の装飾品。
一部の服には装備できない。",
0xb9027c@mhfdat-jp.bin,"マイトレプーギー服の装飾品。
一部の服には装備できない。",
0xb90280@mhfdat-jp.bin,"マイトレプーギー服の装飾品。
一部の服には装備できない。",
0xb90284@mhfdat-jp.bin,"マイトレプーギー服の装飾品。
一部の服には装備できない。",
0xb90288@mhfdat-jp.bin,"マイトレプーギー服の装飾品。
一部の服には装備できない。",
0xb9028c@mhfdat-jp.bin,"マイトレプーギー服の装飾品。
一部の服には装備できない。",
0xb90290@mhfdat-jp.bin,"マイトレプーギー服の装飾品。
一部の服には装備できない。",
0xb90294@mhfdat-jp.bin,"マイトレプーギー服の装飾品。
一部の服には装備できない。",
0xb90298@mhfdat-jp.bin,"マイトレプーギー服の装飾品。
一部の服には装備できない。",
0xb9029c@mhfdat-jp.bin,"マイトレプーギー服の装飾品。
一部の服には装備できない。",
0xb902a0@mhfdat-jp.bin,"マイトレプーギー服の装飾品。
一部の服には装備できない。",
0xb902a4@mhfdat-jp.bin,"マイトレプーギー服の装飾品。
一部の服には装備できない。",
0xb902a8@mhfdat-jp.bin,"マイトレプーギー服の装飾品。
一部の服には装備できない。",
0xb902ac@mhfdat-jp.bin,"マイトレプーギー服の装飾品。
一部の服には装備できない。",
0xb902b0@mhfdat-jp.bin,"マイトレプーギー服の装飾品。
一部の服には装備できない。",
0xb902b4@mhfdat-jp.bin,"マイトレプーギー服の装飾品。
一部の服には装備できない。",
0xb902b8@mhfdat-jp.bin,"マイトレプーギー服の装飾品。
一部の服には装備できない。",
0xb902bc@mhfdat-jp.bin,"マイトレプーギー服の装飾品。
一部の服には装備できない。",
0xb902c0@mhfdat-jp.bin,"マイトレプーギー服の装飾品。
一部の服には装備できない。",
0xb902c4@mhfdat-jp.bin,"マイトレプーギー服の装飾品。
一部の服には装備できない。",
0xb902c8@mhfdat-jp.bin,"マイトレプーギー服の装飾品。
一部の服には装備できない。",
0xb902cc@mhfdat-jp.bin,"マイトレプーギー服の装飾品。
一部の服には装備できない。",
0xb902d0@mhfdat-jp.bin,"マイトレプーギー服の装飾品。
一部の服には装備できない。",
0xb902d4@mhfdat-jp.bin,"マイトレプーギー服の装飾品。
一部の服には装備できない。",
0xb902d8@mhfdat-jp.bin,"マイトレプーギー服の装飾品。
一部の服には装備できない。",
0xb902dc@mhfdat-jp.bin,"マイトレプーギー服の装飾品。
一部の服には装備できない。",
0xb902e0@mhfdat-jp.bin,"マイトレプーギー服の装飾品。
一部の服には装備できない。",
0xb902e4@mhfdat-jp.bin,"マイトレプーギー服の装飾品。
一部の服には装備できない。",
0xb902e8@mhfdat-jp.bin,"マイトレプーギー服の装飾品。
一部の服には装備できない。",
0xb902ec@mhfdat-jp.bin,"マイトレプーギー服の装飾品。
一部の服には装備できない。",
0xb902f0@mhfdat-jp.bin,"マイトレプーギー服の装飾品。
一部の服には装備できない。",
0xb902f4@mhfdat-jp.bin,"マイトレプーギー服の装飾品。
一部の服には装備できない。",
0xb902f8@mhfdat-jp.bin,"マイトレプーギー服の装飾品。
一部の服には装備できない。",
0xb902fc@mhfdat-jp.bin,"マイトレプーギー服の装飾品。
一部の服には装備できない。",
0xb90300@mhfdat-jp.bin,"マイトレプーギー服の装飾品。
一部の服には装備できない。",
0xb90304@mhfdat-jp.bin,"マイトレプーギー服の装飾品。
一部の服には装備できない。",
0xb90308@mhfdat-jp.bin,"マイトレプーギー服の装飾品。
一部の服には装備できない。",
0xb9030c@mhfdat-jp.bin,"マイトレプーギー服の装飾品。
一部の服には装備できない。",
0xb90310@mhfdat-jp.bin,"マイトレプーギー服の装飾品。
一部の服には装備できない。",
0xb90314@mhfdat-jp.bin,"マイトレプーギー服の装飾品。
一部の服には装備できない。",
0xb90318@mhfdat-jp.bin,"マイトレプーギー服の装飾品。
一部の服には装備できない。",
0xb9031c@mhfdat-jp.bin,"マイトレプーギー服の装飾品。
一部の服には装備できない。",
0xb90320@mhfdat-jp.bin,"マイトレプーギー服の装飾品。
一部の服には装備できない。",
0xb90324@mhfdat-jp.bin,"マイトレプーギー服の装飾品。
一部の服には装備できない。",
0xb90328@mhfdat-jp.bin,"マイトレプーギー服の装飾品。
一部の服には装備できない。",
0xb9032c@mhfdat-jp.bin,"マイトレプーギー服の装飾品。
一部の服には装備できない。",
0xb90330@mhfdat-jp.bin,"マイトレプーギー服の装飾品。
一部の服には装備できない。",
0xb90334@mhfdat-jp.bin,"マイトレプーギー服の装飾品。
一部の服には装備できない。",
0xb90338@mhfdat-jp.bin,"マイトレプーギー服の装飾品。
一部の服には装備できない。",
0xb9033c@mhfdat-jp.bin,"マイトレプーギー服の装飾品。
一部の服には装備できない。",
0xb90340@mhfdat-jp.bin,"マイトレプーギー服の装飾品。
一部の服には装備できない。",
0xb90344@mhfdat-jp.bin,"マイトレプーギー服の装飾品。
一部の服には装備できない。",
0xb90348@mhfdat-jp.bin,"マイトレプーギー服の装飾品。
一部の服には装備できない。",
0xb9034c@mhfdat-jp.bin,"マイトレプーギー服の装飾品。
一部の服には装備できない。",
0xb90350@mhfdat-jp.bin,"マイトレプーギー服の装飾品。
一部の服には装備できない。",
0xb90354@mhfdat-jp.bin,"マイトレプーギー服の装飾品。
一部の服には装備できない。",
0xb90358@mhfdat-jp.bin,"マイトレプーギー服の装飾品。
全ての服に装備可能。",
0xb9035c@mhfdat-jp.bin,"マイトレプーギー服の装飾品。
全ての服に装備可能。",
0xb90360@mhfdat-jp.bin,"マイトレプーギー服の装飾品。
全ての服に装備可能。",
0xb90364@mhfdat-jp.bin,"マイトレプーギー服の装飾品。
全ての服に装備可能。",
0xb90368@mhfdat-jp.bin,"マイトレプーギー服の装飾品。
全ての服に装備可能。",
0xb9036c@mhfdat-jp.bin,"マイトレプーギー服の装飾品。
全ての服に装備可能。",
0xb90370@mhfdat-jp.bin,"マイトレプーギー服の装飾品。
全ての服に装備可能。",
0xb90374@mhfdat-jp.bin,"マイトレプーギー服の装飾品。
全ての服に装備可能。",
0xb90378@mhfdat-jp.bin,"マイトレプーギー服の装飾品。
全ての服に装備可能。",
0xb9037c@mhfdat-jp.bin,"マイトレプーギー服の装飾品。
全ての服に装備可能。",
0xb90380@mhfdat-jp.bin,"マイトレプーギー服の装飾品。
全ての服に装備可能。",
0xb90384@mhfdat-jp.bin,"マイトレプーギー服の装飾品。
全ての服に装備可能。",
0xb90388@mhfdat-jp.bin,"マイトレプーギー服の装飾品。
全ての服に装備可能。",
0xb9038c@mhfdat-jp.bin,"マイトレプーギー服の装飾品。
全ての服に装備可能。",
0xb90390@mhfdat-jp.bin,"マイトレプーギー服の装飾品。
全ての服に装備可能。",
0xb90394@mhfdat-jp.bin,"マイトレプーギー服の装飾品。
全ての服に装備可能。",
0xb90398@mhfdat-jp.bin,"マイトレプーギー服の装飾品。
全ての服に装備可能。",
0xb9039c@mhfdat-jp.bin,"マイトレプーギー服の装飾品。
全ての服に装備可能。",
0xb903a0@mhfdat-jp.bin,"マイトレプーギー服の装飾品。
全ての服に装備可能。",
0xb903a4@mhfdat-jp.bin,"マイトレプーギー服の装飾品。
全ての服に装備可能。",
0xb903a8@mhfdat-jp.bin,"マイトレプーギー服の装飾品。
全ての服に装備可能。",
0xb903ac@mhfdat-jp.bin,"マイトレプーギー服の装飾品。
全ての服に装備可能。",
0xb903b0@mhfdat-jp.bin,"マイトレプーギー服の装飾品。
全ての服に装備可能。",
0xb903b4@mhfdat-jp.bin,"マイトレプーギー服の装飾品。
全ての服に装備可能。",
0xb903b8@mhfdat-jp.bin,"マイトレプーギー服の装飾品。
全ての服に装備可能。",
0xb903bc@mhfdat-jp.bin,"マイトレプーギー服の装飾品。
全ての服に装備可能。",
0xb903c0@mhfdat-jp.bin,"マイトレプーギー服の装飾品。
全ての服に装備可能。",
0xb903c4@mhfdat-jp.bin,"マイトレプーギー服の装飾品。
全ての服に装備可能。",
0xb903c8@mhfdat-jp.bin,"マイトレプーギー服の装飾品。
全ての服に装備可能。",
0xb903cc@mhfdat-jp.bin,"マイトレプーギー服の装飾品。
全ての服に装備可能。",
0xb903d0@mhfdat-jp.bin,"マイトレプーギー服の装飾品。
全ての服に装備可能。",
0xb903d4@mhfdat-jp.bin,"マイトレプーギー服の装飾品。
全ての服に装備可能。",
0xb903d8@mhfdat-jp.bin,"マイトレプーギー服の装飾品。
全ての服に装備可能。",
0xb903dc@mhfdat-jp.bin,"マイトレプーギー服の装飾品。
全ての服に装備可能。",
0xb903e0@mhfdat-jp.bin,"マイトレプーギー服の装飾品。
全ての服に装備可能。",
0xb903e4@mhfdat-jp.bin,"マイトレプーギー服の装飾品。
全ての服に装備可能。",
0xb903e8@mhfdat-jp.bin,"マイトレプーギー服の装飾品。
全ての服に装備可能。",
0xb903ec@mhfdat-jp.bin,"マイトレプーギー服の装飾品。
全ての服に装備可能。",
0xb903f0@mhfdat-jp.bin,"マイトレプーギー服の装飾品。
全ての服に装備可能。",
0xb903f4@mhfdat-jp.bin,"マイトレプーギー服の装飾品。
全ての服に装備可能。",
0xb903f8@mhfdat-jp.bin,"マイトレプーギー服の装飾品。
全ての服に装備可能。",
0xb903fc@mhfdat-jp.bin,"マイトレプーギー服の装飾品。
全ての服に装備可能。",
0xb90400@mhfdat-jp.bin,"マイトレプーギー服の装飾品。
全ての服に装備可能。",
0xb90404@mhfdat-jp.bin,"マイトレプーギー服の装飾品。
全ての服に装備可能。",
0xb90408@mhfdat-jp.bin,"マイトレプーギー服の装飾品。
全ての服に装備可能。",
0xb9040c@mhfdat-jp.bin,"マイトレプーギー服の装飾品。
全ての服に装備可能。",
0xb90410@mhfdat-jp.bin,"マイトレプーギー服の装飾品。
全ての服に装備可能。",
0xb90414@mhfdat-jp.bin,"マイトレプーギー服の装飾品。
全ての服に装備可能。",
0xb90418@mhfdat-jp.bin,"マイトレプーギー服の装飾品。
全ての服に装備可能。",
0xb9041c@mhfdat-jp.bin,"マイトレプーギー服の装飾品。
全ての服に装備可能。",
0xb90420@mhfdat-jp.bin,"マイトレプーギー服の装飾品。
全ての服に装備可能。",
0xb90424@mhfdat-jp.bin,"マイトレプーギー服の装飾品。
全ての服に装備可能。",
0xb90428@mhfdat-jp.bin,"マイトレプーギー服の装飾品。
全ての服に装備可能。",
0xb9042c@mhfdat-jp.bin,"マイトレプーギー服の装飾品。
全ての服に装備可能。",
0xb90430@mhfdat-jp.bin,"マイトレプーギー服の装飾品。
全ての服に装備可能。",
0xb90434@mhfdat-jp.bin,"マイトレプーギー服の装飾品。
全ての服に装備可能。",
0xb90438@mhfdat-jp.bin,"マイトレプーギー服の装飾品。
全ての服に装備可能。",
0xb9043c@mhfdat-jp.bin,"マイトレプーギー服の装飾品。
全ての服に装備可能。",
0xb90440@mhfdat-jp.bin,"マイトレプーギー服の装飾品。
全ての服に装備可能。",
0xb90444@mhfdat-jp.bin,"マイトレプーギー服の装飾品。
全ての服に装備可能。",
0xb90448@mhfdat-jp.bin,"マイトレプーギー服の装飾品。
全ての服に装備可能。",
0xb9044c@mhfdat-jp.bin,"マイトレプーギー服の装飾品。
全ての服に装備可能。",
0xb90450@mhfdat-jp.bin,"マイトレプーギー服の装飾品。
全ての服に装備可能。",
0xb90454@mhfdat-jp.bin,"マイトレプーギー服の装飾品。
全ての服に装備可能。",
0xb90458@mhfdat-jp.bin,"マイトレプーギー服の装飾品。
全ての服に装備可能。",
0xb9045c@mhfdat-jp.bin,"マイトレプーギー服の装飾品。
全ての服に装備可能。",
0xb90460@mhfdat-jp.bin,"マイトレプーギー服の装飾品。
全ての服に装備可能。",
0xb90464@mhfdat-jp.bin,"マイトレプーギー服の装飾品。
全ての服に装備可能。",
0xb90468@mhfdat-jp.bin,"マイトレプーギー服の装飾品。
全ての服に装備可能。",
0xb9046c@mhfdat-jp.bin,"マイトレプーギー服の装飾品。
全ての服に装備可能。",
0xb90470@mhfdat-jp.bin,"マイトレプーギー服の装飾品。
全ての服に装備可能。",
0xb90474@mhfdat-jp.bin,"マイトレプーギー服の装飾品。
全ての服に装備可能。",
0xb90478@mhfdat-jp.bin,"マイトレプーギー服の装飾品。
全ての服に装備可能。",
0xb9047c@mhfdat-jp.bin,"マイトレプーギー服の装飾品。
全ての服に装備可能。",
0xb90480@mhfdat-jp.bin,"マイトレプーギー服の装飾品。
全ての服に装備可能。",
0xb90484@mhfdat-jp.bin,"マイトレプーギー服の装飾品。
全ての服に装備可能。",
0xb90488@mhfdat-jp.bin,"マイトレプーギー服の装飾品。
全ての服に装備可能。",
0xb9048c@mhfdat-jp.bin,"マイトレプーギー服の装飾品。
全ての服に装備可能。",
0xb90490@mhfdat-jp.bin,"マイトレプーギー服の装飾品。
全ての服に装備可能。",
0xb90494@mhfdat-jp.bin,"マイトレプーギー服の装飾品。
全ての服に装備可能。",
0xb90498@mhfdat-jp.bin,"マイトレプーギー服の装飾品。
全ての服に装備可能。",
0xb9049c@mhfdat-jp.bin,"マイトレプーギー服の装飾品。
全ての服に装備可能。",
0xb904a0@mhfdat-jp.bin,"マイトレプーギー服の装飾品。
全ての服に装備可能。",
0xb904a4@mhfdat-jp.bin,"マイトレプーギー服の装飾品。
全ての服に装備可能。",
0xb904a8@mhfdat-jp.bin,"マイトレプーギー服の装飾品。
全ての服に装備可能。",
0xb904ac@mhfdat-jp.bin,"マイトレプーギー服の装飾品。
全ての服に装備可能。",
0xb904b0@mhfdat-jp.bin,"マイトレプーギー服の装飾品。
全ての服に装備可能。",
