location,source,target
0x187614@mhfpac.bin,"‾C05Warning!
‾C00If you reach your ‾C02storage limit‾C00, you will
become unable to use it.

You have ‾C02not currently reached that limit‾C00, so you
can continue to store items at the moment.

Selecting ""Yes"" will count as one use of your storage.
Would you like to proceed?",
0x18761c@mhfpac.bin,"‾C05Warning!
‾C00 ‾C02If you select ""Yes,""‾C00 then the next time you use
your storage it will ‾C02count as another use‾C00.
(It will count regardless of whether you move items
or not.)

If you select ‾C02""No,""‾C00 it will not count as a use.
You will still be able to use your storage, change
names etc.",
0x187624@mhfpac.bin,‾C00Are you happy with this name?,
0x18762c@mhfpac.bin,‾C00That name contains forbidden text!,
0x187634@mhfpac.bin,"‾C00Cannot be initiated if you joined a Clan
during the Prize Fest.",
0x18763c@mhfpac.bin,‾C00Returning to Caravan... Please wait a moment...,
0x187644@mhfpac.bin,"‾C00You will donate the Clan Points indicated.

‾C05※The Clan leader decides how Clan Points will be used.
Capcom will not get involved in any differences of
opinion or disagreements that arise between Clan
leaders and Clan members regarding the usage of
Clan Points. Clan members must accept this when donating
Clan Points, and must agree beforehand that it is the
Clan leader who is responsible for choosing how they
are used.

Is this OK?",
0x18764c@mhfpac.bin,"‾C00(TEMP) You will register with this name.
Is this OK?",
0x187654@mhfpac.bin,‾C00(TEMP) Now registering.,
0x18765c@mhfpac.bin,‾C00(TEMP) Registered.,
0x187664@mhfpac.bin,‾C00(TEMP) That name is already being used.,
0x18766c@mhfpac.bin,‾C00(TEMP) Failed to connect.,
0x187674@mhfpac.bin,"‾C05You will lose the indicated items when performing
this operation.
‾C00Selecting ""Yes"" will immediately erase gear data.
This operation cannot be undone, and erased gear
data cannot be restored.

Is this OK?",
0x18767c@mhfpac.bin,"‾C05You will lose the indicated items when performing
this operation.
‾C00Selecting ""Yes"" will immediately erase item data.
This operation cannot be undone, and erased item
data cannot be restored.

Is this OK?",
0x187684@mhfpac.bin,"‾C00Quest creation failed. Exiting the Tutorial.
‾C05* You can see this content by talking to the
Apprentice Felyne and selecting ""Tutorial.""
* The tutorial teaches you about basic controls and
game flow, so viewing it again is highly recommended.",
0x18768c@mhfpac.bin,‾C00Stop the Tutorial?,
0x187694@mhfpac.bin,‾C00Are you sure?,
0x18769c@mhfpac.bin,"‾C00Talking to the Apprentice Felyne
again will allow you to restart",
0x1876a4@mhfpac.bin,"‾C05Warning!
‾C00Services for Hunter Ranks 5 or higher cannot be
used on your current plan.
Would you like to change to the ‾C02Hunter Life Plan‾C00?

Change Member Rank ‾C05(your browser will be opened.)‾C00
Close

‾C05If you change to a new plan, you will need to
quit the game and log in again.",
0x1876ac@mhfpac.bin,"‾C05Warning!
‾C00The items currently in your Item Bag will be
‾C02registered as an Item Set‾C00.

OK to overwrite?",
0x1876b4@mhfpac.bin,"‾C05Warning!
‾C00Your Item Set will be‾C04placed in your Item Bag‾C00.

OK to replace the current contents of your Item Bag?",
0x1876bc@mhfpac.bin,"‾C05You don't have enough Makeover Points!
‾C00You can get Makeover Points by buying the Makeover
Service.

Buy the Makeover Service‾C05(Your browser will be opened.)‾C00
View Details Online ‾C05(Your browser will be opened.)‾C00
Close",
0x1876c4@mhfpac.bin,"‾C05Warning!
‾C00If you leave the room, your current makeover will be
saved.
‾C04Your Makeover Points will be used up.‾C00.
‾C02You will not be able to undo a Makeover
once it has been saved.

Is this OK?",
0x1876cc@mhfpac.bin,"‾C05Final Check!
‾C02Your Makeover will be fixed and saved.

‾C00Are you sure you want to proceed?",
0x1876d4@mhfpac.bin,‾C00,
0x1876dc@mhfpac.bin,"‾C05Pioneer info for the selected options will be reset.
‾C02* Once reset, the previous info cannot be restored.
‾C02* When you reset Pioneer info, it is assessed and
you will receive CP based on the results.

Is this OK?",
0x1876e4@mhfpac.bin,‾C00The selected options have been reset.,
0x1876ec@mhfpac.bin,"‾C00Unable to acquire Versus Tournament Information.
Please check the Versus Tournament Board.",
0x1876f4@mhfpac.bin,‾C00Tough weapons cannot be used on this Quest.,
0x1876fc@mhfpac.bin,"‾C00The text you entered contains words that cannot be
used in MHF-Z, so you will be unable to use it in-game.",
0x187704@mhfpac.bin,"‾C00The text you entered contains words that cannot be
used on Xbox Live, so you will be unable to use it
in-game.",
0x18770c@mhfpac.bin,"‾C00
Learn more at the Official Website.
‾C05(Launch Web Browser/NOT FUNCTIONAL!)‾C00",
0x187714@mhfpac.bin,"‾C05ご注意！
‾C00現在のお客様のコースだけでは
このサービスのご利用はできません。

‾C02Ｌラスタ同行券‾C00を所持または
‾C02アシストコース‾C00を別途ご購入いただく事で
サービスを利用する事ができます。

購入する‾C05（ブラウザ起動）‾C00
Webで詳細‾C05（ブラウザ起動）‾C00
閉じる

‾C05コースをご購入された場合は、
広場入口のガイドから「利用権情報の更新」を選ぶか
ゲームを終了して再ログインして下さい。",
0x18771c@mhfpac.bin,"‾C05Switching Pioneer info for the selected options.
‾C02* Once switched, previous Pioneer info cannot
be restored.

‾C00Is this OK?",
0x187724@mhfpac.bin,‾C00Switching of the selected options has been completed.,
0x18772c@mhfpac.bin,"‾C00The assessment results were:

‾C00.
‾C00Is this OK?",
0x187734@mhfpac.bin,"‾C00Unable to initiate this Quest. It can only be
initiated from the Internet Caf.s indicated.",
0x18773c@mhfpac.bin,"‾C05Warning!
‾C00You are unable to use this service on your
current plan.

You can use this service by purchasing the
‾C02Extra Plan‾C00.

Purchase ‾C05 (Your browser will be opened.)‾C00
View Details Online ‾C05(Your browser will be opened.)‾C00
Close

‾C05If you change to a new plan, you will need to
quit the game and log in again.",
0x187744@mhfpac.bin,"‾C00 Due to the Competitive nature of these quests, we want to make
sure that everyone has a friendly rival experience.
Make sure to respect your fellow competitors and
refrain from any sabotaging or harmful bullying.

If you can accept these basic ground rules, then 
we wish you a good competition and may the
better Hunter win!

‾C05Let's get along and have a good Hunt! ‾C00",
0x18774c@mhfpac.bin,"‾C00マイトレポイント　　‾C05  30ポイント‾C00を　　　　　
‾C00ギルド貢献ポイント　‾C053000ポイント‾C00に交換します

‾C00‾C051度交換すると元に戻すことはできません

‾C00
‾C00
‾C00
‾C00
‾C00よろしいですか？",
0x187754@mhfpac.bin,"‾C05大討伐に参加します

‾C00ラヴィエンテとラヴィエンテ亜種の
どちらかの大討伐に参加できます。
どちらの大討伐に参加しますか？
ラヴィエンテ

ラヴィエンテ亜種
ラヴィエンテはHR17から、
ラヴィエンテ亜種はHR100から
参加可能です。",
0x18775c@mhfpac.bin,"‾C05ご注意！

‾C05アイテムセット5〜24‾C00を削除することで
追加アイテムボックスを4ページ追加することが可能です。
実行しますか？
‾C05削除したアイテムセットは復元することはできません。‾C00",
0x187764@mhfpac.bin,"‾C00{u4}を作ると、
マイトレポイント‾C05{u6}ポイント‾C00を消費します。
よろしいですか？",
0x18776c@mhfpac.bin,"‾C05ご注意！

‾C00追加アイテムボックスを4ページ(すべて)削除することで
‾C05アイテムセット5〜24‾C00を追加することが可能です。
実行しますか？",
0x187774@mhfpac.bin,"‾C00追加アイテムボックスを4ページ追加しました。
‾C05(アイテムセット5〜24を削除)‾C00",
0x18777c@mhfpac.bin,"‾C00追加アイテムボックスを4ページ削除しました。
‾C05(アイテムセット5〜24を追加)‾C00",
0x187784@mhfpac.bin,"‾C00追加アイテムボックスを削除するには
‾C00追加アイテムボックス内を空にして下さい。",
0x18778c@mhfpac.bin,‾C00シリーズクエストのダウンロードに失敗しました。,
0x187794@mhfpac.bin,‾C00{u8}とお別れしますか？,
0x18779c@mhfpac.bin,‾C00{u8}と本当にお別れしても良いですか？,
0x1877a4@mhfpac.bin,"‾C00‾C05ホルク‾C00がやって来ました！

これからのハンター生活において
あなたの心強い仲間となるべく、
‾C05ホルク‾C00がマイシリーズ内の
「‾C05マイホルク‾C00」にやって来ました。

エサを与えたり訓練の指示を行い、
「‾C05学びの書‾C00」を装着させて
あなただけのホルクに育てましょう。
成長の結果は、クエスト中の行動で
体感できます。

詳しくは、‾C05マイホルク‾C00にいる管理担当
「‾C05ホルク教官‾C00」にお尋ねください。

Webで詳細‾C05(ブラウザ起動)
‾C00閉じる",
0x1877ac@mhfpac.bin,"‾C05ご注意！
‾C00現在のお客様のコースでは
このサービスのご利用はできません。

‾C02エクストラ継続コース‾C00を別途ご購入いただく事で
サービスを利用する事ができます。

購入する‾C05（ブラウザ起動）‾C00
Webで詳細‾C05（ブラウザ起動）‾C00
閉じる


‾C05コースをご購入された場合は、
ゲームを終了して再ログインして下さい。",
0x1877b4@mhfpac.bin,"‾C00これはミッション対象外の
クエストです。",
0x1877bc@mhfpac.bin,"‾C00デイリークエストに参加する
権利がありません。",
0x1877c4@mhfpac.bin,‾C00  参加人数が不足しています。,
0x1877cc@mhfpac.bin,"‾C00‾C05注意‾C00

現在は退出制限発生中につき、
この状態で部屋を退出する場合は
狩猟技段位ポイントがマイナスされます。
それでも退出しますか？",
0x1877d4@mhfpac.bin,"‾C00今回の狩猟技昇段試合は
終了しました。
パーティーを解散し、
メゼポルタ広場に戻ります。
(３秒後に自動的に退出します)",
0x1877dc@mhfpac.bin,"‾C00ミッション中は
装備の変更ができません。
ミッションをキャンセルしてから
やり直してください。",
0x1877e4@mhfpac.bin,‾C00部屋に入室できませんでした。,
0x1877ec@mhfpac.bin,"‾C00現在装備している
武器種のＳＲが不足しているため
これ以上受けることが
出来ません。",
0x1877f4@mhfpac.bin,"‾C00現在装備している
武器種の秘伝書育成を、
これ以上受けることが
出来ません。",
0x1877fc@mhfpac.bin,"‾C00現在表示している
章に切り替えますか？",
0x187804@mhfpac.bin,"‾C00現在表示中の章です。
切り替えできません。",
0x18780c@mhfpac.bin,‾C00クエストに出発します。,
0x187814@mhfpac.bin,‾C00処理に失敗しました。,
0x18781c@mhfpac.bin,‾C00クエストスタート準備中。,
0x187824@mhfpac.bin,"‾C00クエスト出発準備状態になります。
一度決定するとキャンセルできません。
よろしいですか？",
0x18782c@mhfpac.bin,"‾C00‾C02You might need to move
between Worlds & Lands‾C00
Are you sure?",
0x187834@mhfpac.bin,"‾C00＜入団希望の登録にあたって＞
猟団への入団希望の登録を行います。
条件を設定して登録をすると、
猟団長からショートメールやチャットで
猟団への勧誘をうけることができる
「入団希望一覧」に表示されます。

ステキな猟団との出会いがありますように！

‾C05＜ご注意＞‾C00
・登録後、２ヵ月以上ログインしないと、
自動的に登録が解除されます。
・登録後、いずれかの猟団に加入申請
すると、自動的に登録が解除されます。",
0x18783c@mhfpac.bin,"‾C00すでに猟団に加入されているため、
入団希望の登録を行うことはできません。",
0x187844@mhfpac.bin,"‾C00「設定なし」の項目があるため、
登録を完了できません。
全ての項目を設定してください。",
0x18784c@mhfpac.bin,"‾C00＜入団希望の登録解除について＞
入団希望の登録解除を行います。
解除をすると「入団希望一覧」に
表示されなくなります。

入団希望の登録解除を行いますか？",
0x187854@mhfpac.bin,‾C00入団希望の登録を解除しました。,
0x18785c@mhfpac.bin,‾C00入団希望の登録が完了しました。,
0x187864@mhfpac.bin,‾C00条件に一致する登録者がいません。,
0x18786c@mhfpac.bin,"‾C00＜入団希望一覧について＞
ここから猟団の入団希望一覧を確認できます。
入団希望一覧からは、猟団員になって欲しい
ハンターを探し、そのハンターにショートメールを
送ったり、お互いログイン中であればチャットで
猟団への勧誘をすることができます。

ステキな猟団員との出会いがありますように！

‾C05＜ご注意＞‾C00
・ショートメールやチャットは、
繰り返し送信したりしないよう
節度をもって行ってください。
・ショートメールやチャットを送る時には、
MHF利用規約を遵守してください。",
0x187874@mhfpac.bin,"‾C00すでに登録済みのため、
入団希望の登録を行うことはできません。",
0x18787c@mhfpac.bin,"‾C00入団希望の登録を行っていないので、
登録を解除することはできません。",
0x187884@mhfpac.bin,"‾C00猟団に加入していないので、
猟団部屋に入ることができません。",
0x18788c@mhfpac.bin,"‾C00まだ猟団部屋が存在しないので、
猟団部屋に入ることができません。",
0x187894@mhfpac.bin,"‾C00猟団に加入していないので、
ポイントを寄付することはできません。",
0x18789c@mhfpac.bin,"‾C00猟団に加入していないので、
猟団イベント支援を行うことができません。",
0x1878a4@mhfpac.bin,"‾C00同盟は猟団長しか作成することが
できません。",
0x1878ac@mhfpac.bin,"‾C00同盟に加入申請中か、すでに同盟を作成
または加入しているため使用できません。",
0x1878b4@mhfpac.bin,"‾C00猟団ランクが不足しているので、
同盟を作成することができません。",
0x1878bc@mhfpac.bin,"‾C00装飾品の回収先がいっぱいです！
このまま強化をすると
装飾品を失ってしまいますが
強化を続けてよろしいですか？",
0x1878c4@mhfpac.bin,"‾C00‾C05注意‾C00

狩猟技昇段試合会場では
ラスタはクエストに参加することができません。
パートニャーはクエストに参加することができません。
ホルクはクエストに参加することができません。
フィーチャー ウェポンは、無効です。
秘伝食事効果は、無効です。",
0x1878cc@mhfpac.bin,"‾C00ジャンプ先が【狩猟技昇段試合会場】のため
ジャンプできません。",
0x1878d4@mhfpac.bin,‾C00Update your subscription?,
0x1878dc@mhfpac.bin,‾C00Subscription updated.,
0x1878e4@mhfpac.bin,"‾C00Subscription update failed.
Please, try again after a while.",
0x1878ec@mhfpac.bin,"‾C00Subscription could not be updated.
Please, re-log in to update it.",
0x1878f4@mhfpac.bin,‾C00【狩猟技昇段試合会場】では使用できません。,
0x1878fc@mhfpac.bin,‾C00契約金が不足しています。,
0x187904@mhfpac.bin,"‾C05この操作を行なうと指定のシジルは失われます。
‾C00「はい」を選択すると、即座にシジルデータは　
消去されます。操作を取り消すことはできません。
また、消去されたシジルデータは復旧することは
できません。　　　　　　　　　　　　　　　　　
よろしいですか？",
0x18790c@mhfpac.bin,"‾C00装飾品の回収先がいっぱいです！
アイテムボックスに空きを作ってください",
0x187914@mhfpac.bin,"‾C00‾C05注意‾C00

１度焼き付けたシジルを取り外すには、
専用のアイテムが必要になります。

一部レベルの無い武器については
例外としてアイテムは不要となります。

よろしいですか？",
0x18791c@mhfpac.bin,"‾C00‾C05注意‾C00

一度焼き付けたシジルの取り外しには、
専用のアイテムが必要になります。

一部レベルの無い武器については
例外としてアイテムは不要となります。

また、上書きして焼き付ける場合、
古いシジルは無くなり、
二度と使用できなくなります。

よろしいですか？",
0x187924@mhfpac.bin,"‾C05Ｇｚの所持できる上限を超えようとしています。　
‾C00選択されたアイテムの売却を行った場合、　　　　
超過分のＧｚは失われます。　　　　　　　　　　


‾C05この操作を行なうと指定のアイテムは失われます。
‾C00「はい」を選択すると、即座に武具データは　　　
消去されます。操作を取り消すことはできません。
また、消去された武具データは復旧することは　　
できません。　　　　　　　　　　　　　　　　　
よろしいですか？",
0x18792c@mhfpac.bin,"‾C05Ｇｚの所持できる上限を超えようとしています。　
‾C00選択されたアイテムの売却を行った場合、　　　　
超過分のＧｚは失われます。　　　　　　　　　　


‾C05この操作を行なうと指定のアイテムは失われます。
‾C00「はい」を選択すると、即座にアイテムデータは　
消去されます。操作を取り消すことはできません。
また、消去されたアイテムデータは復旧することは
できません。　　　　　　　　　　　　　　　　　
よろしいですか？",
0x187934@mhfpac.bin,"‾C05Ｇｚの所持できる上限を超えようとしています。　
‾C00選択されたアイテムの売却を行った場合、　　　　
超過分のＧｚは失われます。　　　　　　　　　　


‾C05この操作を行なうと指定のシジルは失われます。
‾C00「はい」を選択すると、即座にシジルデータは　
消去されます。操作を取り消すことはできません。
また、消去されたシジルデータは復旧することは
できません。　　　　　　　　　　　　　　　　　
よろしいですか？",
0x18793c@mhfpac.bin,"‾C00Course effects to increase attack
and ""Halk Pot"" effects does not
apply to this Quest.",
0x187944@mhfpac.bin,"‾C00このクエストはプーギーやホルクなどの
同行が無効になります。",
0x18794c@mhfpac.bin,"‾C00このクエストはコース効果による
攻撃力の向上、及び元気のみなもとの
効果が適用されません。


このクエストはプーギーやホルクなどの
同行が無効になります。",
0x187954@mhfpac.bin,"‾C05ご注意！

‾C00現在のお客様のコースでは
このサービスのご利用はできません。
‾C02ハンターライフコース‾C00に変更しますか？

会員ランクを変更する‾C05（ブラウザ起動）‾C00
閉じる

‾C05コースを変更された場合は、
ゲームを終了して再ログインして下さい。",
0x18795c@mhfpac.bin,"‾C05ご注意！

‾C00現在のお客様のコースでは
ＨＲ５以上のサービスのご利用はできません。
‾C02ハンターライフコース‾C00に変更しますか？

会員ランクを変更する‾C05（ブラウザ起動）‾C00
閉じる

‾C05コースを変更された場合は、
ゲームを終了して再ログインして下さい。",
0x187964@mhfpac.bin,"You won't be able to operate the game
during the upload process.
Continue?",
0x18796c@mhfpac.bin,"‾C00≪%s≫
Claiming【%s】.
Are you sure?
Receiving Amount：%d Total",
0x187974@mhfpac.bin,"‾C00受取可能な全ての
≪%s≫を受取ります。
よろしいですか？
受取り個数：%d個",
0x18797c@mhfpac.bin,"‾C00≪%s≫を
%d個受取りました。

{k01}閉じる",
0x187984@mhfpac.bin,"‾C05アイテムボックスに空きがありません。

{k01}閉じる",
0x18798c@mhfpac.bin,"‾C05何らかの異常で受取りできませんでした。

{k01}閉じる",
0x187994@mhfpac.bin,‾C00カプリンクの特典受け取りを行います。,
0x18799c@mhfpac.bin,"‾C00特典は、受け取りに来た
キャラクターの所持する
アイテムボックスへ送られます。

よろしいですか？",
0x1879a4@mhfpac.bin,"‾C05受取可能な特典はありません。


{k01}閉じる",
0x1879ac@mhfpac.bin,‾C05There are no items to be claimed.,
0x1879b4@mhfpac.bin,"‾C00条件達成により特典を
受け取ることができます。

受け取りますか？",
0x1879bc@mhfpac.bin,‾C05Receipt deadline has passed.,
0x1879c4@mhfpac.bin,‾C05Cannot be claimed again.,
0x1879cc@mhfpac.bin,"‾C05Warning！
Benefits will be sent to the
‾C02Temp Storage‾C00 as there's no space to recieve them.

‾C05Items
‾C02Free some space in the Item Box
to be able to receive it again.
‾C05Points
‾C02Make sure you are able to receive
any more points and try again.

Item and Points can be ‾C02receipt within the deadline‾C00.",
0x1879d4@mhfpac.bin,‾C05Successful received the benefits.,
0x1879dc@mhfpac.bin,"‾C05Item Claim Confirmation
<Items, Weapons and Armors>
will be sent to the ‾C02Item Box‾C00.

<Points> and <Box Expansions>
will be given to the hunter.

‾C05 <Premium Gacha Coins> ‾C00
‾C05 <Trial Gacha Coins> ‾C00
‾C05 <Frontier Points> ‾C00
will be granted to your account.

For ‾C02Items and Armor,
when the Item Box is full,
the reward will not be received. ‾C00
Do you want to claim the reward?",
0x1879e4@mhfpac.bin,‾C00カプトモ登録を完了しました。,
0x1879ec@mhfpac.bin,‾C00本当に無視していいですか？,
0x1879f4@mhfpac.bin,‾C00無視しました。,
0x1879fc@mhfpac.bin,"‾C00毎日特典を獲得しますか？ 

‾C05利用権の更新が行われていない場合、
‾C05正しく特典が獲得できない場合があります。",
0x187a04@mhfpac.bin,"‾C00公式サイト上に設置されている、
‾C00対象情報を表示します。
‾C05(ブラウザを起動します)",
0x187a0c@mhfpac.bin,"‾C05お知らせ
一時保管アイテムが有ります。
＜アイテムや武器・防具＞は
‾C02アイテムボックス‾C00に送られます。

＜ポイント＞はキャラクターに付与されます。

‾C05＜きんぴか小判Ｇ＞‾C00
‾C05＜おためし小判Ｇ＞‾C00
‾C05＜フロンティアポイント＞‾C00
はアカウントに付与されます。

‾C02アイテムや武具の場合
アイテムボックスがいっぱいだと
アイテムが送信されませんのでご注意下さい。‾C00",
0x187a14@mhfpac.bin,"‾C02条件を満たしていないため
報酬をもらう権限がありません。
‾C00詳細を確認します。",
0x187a1c@mhfpac.bin,‾C00この会話から退室しますか？,
0x187a24@mhfpac.bin,‾C00退室しました。,
0x187a2c@mhfpac.bin,‾C0011桁のカプトモパスを指定してください。,
0x187a34@mhfpac.bin,‾C00すでに対象を無視設定しているので実行できません。,
0x187a3c@mhfpac.bin,‾C00対象の情報が取得できないため実行できません。,
0x187a44@mhfpac.bin,‾C00文字数が上限を超えました。,
0x187a4c@mhfpac.bin,‾C00無効なカプトモ申請です。,
0x187a54@mhfpac.bin,‾C05No claimable items.,
0x187a5c@mhfpac.bin,‾C05No claimable subscriptions.,
0x187a64@mhfpac.bin,‾C00,
0x187a6c@mhfpac.bin,‾C00,
0x187a74@mhfpac.bin,‾C00,
0x187a7c@mhfpac.bin,‾C00,
0x187a84@mhfpac.bin,‾C05課金条件が一致しません。,
0x187a8c@mhfpac.bin,‾C05HRが一致しません。,
0x187a94@mhfpac.bin,‾C05SRが一致しません。,
0x187a9c@mhfpac.bin,‾C05GRが一致しません。,
0x187aa4@mhfpac.bin,‾C05受取条件が一致しません。,
0x187aac@mhfpac.bin,‾C05受取条件を満たしていません。,
0x187ab4@mhfpac.bin,‾C00Set this goal?,
0x187abc@mhfpac.bin,"‾C00既に猟団目標が設定されています。
新たに設定するためには目標を達成するか、
設定中の目標を取り消してください。",
0x187ac4@mhfpac.bin,"‾C00猟団目標の設定は
‾C05猟団長‾C00もしくは‾C05副猟団長‾C00しかできません。",
0x187acc@mhfpac.bin,"‾C00‾C05猟団目標とは？‾C00

猟団メンバー全員が協力して
ひとつの目標達成を目指します。
目標を達成することで、ギルドから
猟団支援効果を受け取ることができます。

達成後すぐに次の目標を始めることができるので、
精力的に挑戦しましょう！",
0x187ad4@mhfpac.bin,‾C00開催されていません。,
0x187adc@mhfpac.bin,"‾C00利用権購入ページを表示します。
‾C05（ブラウザを起動します）
‾C00
‾C02※ここからは武具などの詳細性能を
確認することができません。
性能につきましては、ゲーム外のブラウザ
または武具工房などでご確認ください。‾C00",
0x187ae4@mhfpac.bin,"‾C00‾C05ご注意！‾C00
購入したコースの適用や
武具の受取を行うためには、
「‾C02利用権情報の更新‾C00」を行う必要があります。
‾C05※通信状況により、更新を行っても
反映されない場合があります。
その際は時間をおいて、再度お試しください。‾C00",
0x187aec@mhfpac.bin,"‾C00‾C05猟団支援効果とは？‾C00

猟団支援効果は猟団部屋から出発した
クエストで発揮されます。
最大で10件まで受け取ることができますが、
同一効果はレベル10が上限です。

支援効果を貯めて、猟団の結束力を高めましょう！",
0x187af4@mhfpac.bin,‾C00報酬を受け取りました。,
0x187afc@mhfpac.bin,‾C00報酬を受け取れませんでした。,
0x187b04@mhfpac.bin,"‾C00猟団トレジャー
メニューに戻りますか？",
0x187b0c@mhfpac.bin,"‾C00お宝発見報告
メニューに戻りますか？",
0x187b14@mhfpac.bin,"‾C00このお宝を探しに行くのを
止めますか？",
0x187b1c@mhfpac.bin,"‾C00探しに行くお宝を
これに変更しますか？",
0x187b24@mhfpac.bin,"‾C00猟団トレジャー隊出発します。
よろしいですか？",
0x187b2c@mhfpac.bin,"‾C05アイテム≪%s≫を%d個使用して
戻り時間をスキップします！！

よろしいですか？",
0x187b34@mhfpac.bin,"‾C02戻り時間をスキップするためには
アイテム≪%s≫が%d個必要です。",
0x187b3c@mhfpac.bin,‾C00Hire this Felyne?,
0x187b44@mhfpac.bin,‾C00Confirm Name?,
0x187b4c@mhfpac.bin,‾C02サーバーとの通信に失敗しました,
0x187b54@mhfpac.bin,"‾C05！！疲労度の高いパートニャーがいます！！

‾C00猟団ポイントを消費して
パートニャーの疲労度を回復しましょう。
‾C00
‾C05消費ポイント　　　%d(%dx%d匹)
‾C00
‾C06所持猟団ポイント　　　%d
‾C00
猟団ポイントを消費して出発しますか？",
0x187b5c@mhfpac.bin,"‾C00ハード制限により選択した
ワールドへの移動はできません。",
0x187b64@mhfpac.bin,"‾C00指定した猟団ポイントを使用して
アクティブカウントを補填します。

よろしいですか？",
0x187b6c@mhfpac.bin,‾C00アクティブカウントの補填が完了しました。,
0x187b74@mhfpac.bin,‾C00アクティブカウントの補填に失敗しました。,
0x187b7c@mhfpac.bin,"‾C02不正な処理が検出されました。

お問い合わせください。",
0x187b84@mhfpac.bin,"‾C00ランドへ移動(別の広場)

ワールドへ移動(別の区画)

クエストボードへ移動

求人板へ移動

マイハウスへ移動

武具工房へ移動

‾C05くじを引きに行く‾C00

猟団部屋へ移動

 ‾C00{k00} 決定    {k01} 戻る",
0x187b8c@mhfpac.bin,"‾C00ランドへ移動(別の広場)

ワールドへ移動(別の区画)

クエストボードへ移動

求人板へ移動

マイハウスへ移動

武具工房へ移動

‾C05くじを引きに行く‾C00

 ‾C00{k00} 決定    {k01} 戻る",
0x187b94@mhfpac.bin,‾C00ゲーム招待は１日に１回しか送信できません,
0x187b9c@mhfpac.bin,‾C00カプトークの最大参加人数を超えています,
0x187ba4@mhfpac.bin,"‾C00復帰区利用期限がきれました。
復帰区以外のメゼポルタ広場をご利用ください。",
0x187bac@mhfpac.bin,"‾C05Move to Return World?

‾C00There are exclusive content access
available in the Return World for:
‾C04・Returning Hunters
‾C04・New Hunters",
0x187bb4@mhfpac.bin,‾C00復帰区を利用する権限がありません,
0x187bbc@mhfpac.bin,‾C00復帰区でクエストを受注する権限がありません,
0x187bc4@mhfpac.bin,"‾C00このワールドではＧ級昇格試験を受注できません。
Ｇ級クエストが受注できるワールドに移動して、
再度Ｇ級受付嬢に話しかけてください。",
0x187bcc@mhfpac.bin,"‾C05Item Claim Confirmation‾C00
‾C00＜Item＞‾C00
will be sent to the‾C02Item Box‾C00.

＜Point＞ will be given to your character.

‾C05＜Premium Gacha Coin＞‾C00
‾C05＜Trial Gacha Coin＞‾C00
‾C05＜Frontier Point＞‾C00
will be granted to your account.

‾C02Please note that
Items won't be received if
the Item Box is full.
‾C00Would you like to claim it?",
0x187bd4@mhfpac.bin,"‾C00きんぴか小判Ｇが不足していますので、
このサービスのご利用はできません。

きんぴか小判Ｇを別途ご購入いただく事で
サービスを利用する事ができます。

購入する‾C05（ブラウザ起動）‾C00
Webで詳細‾C05（ブラウザ起動）‾C00
閉じる

‾C05きんぴか小判Ｇをご購入された場合は、
ハリセンネコもおしくは広場入口のガイドから
「利用権情報の更新」を選び
きんぴか小判Ｇを受け取ってください。‾C00",
0x187bdc@mhfpac.bin,"‾C05Ｇ遷悠クエスト‾C00の報酬１０枠確定ブーストが終了しました。
これより、クエスト報酬は３枠⇒２枠⇒１枠となります。 
ブースト回数は‾C05『毎日特典』‾C00の獲得でチャージされます。

‾C05先行狩猟チケット‾C00を消費するクエストや、
‾C05狩人応援コース‾C00利用時は、１０枠確定で報酬が受け取れます。",
0x187be4@mhfpac.bin,"‾C05遷悠クエスト‾C00の報酬１０枠確定ブーストが終了しました。
これより、クエスト報酬は３枠⇒２枠⇒１枠となります。 
ブースト回数は‾C05『毎日特典』‾C00の獲得でチャージされます。

‾C05先行狩猟チケット‾C00を消費するクエストや、
‾C05狩人応援コース‾C00利用時は、１０枠確定で報酬が受け取れます。",
0x187bec@mhfpac.bin,‾C05No available subscriptions to be claimed.,
0x187bf4@mhfpac.bin,"‾C05レジェンドラスタ２人と契約が可能です。‾C00

アシストコース、または狩人応援コースの
有効期間中は、
レジェンドラスタ２人と契約することができます。",
0x187bfc@mhfpac.bin,"‾C00契約順番により、
メインＬラスタ、サブＬラスタで分けられ、
メインＬラスタで登録されているレジェンドラスタが
優先して同行します。",
0x187c04@mhfpac.bin,"‾C05契約順は、レジェンドラスタメニューの
「契約順を変更する」から変更できます。

レジェンドラスタの解約は、
レジェンドラスタ受付、または
レジェンドラスタメニューより行えます。",
0x187c0c@mhfpac.bin,"‾C05ご注意！

‾C00受け取ったコースの適用を行うため、
「‾C02利用権情報の更新‾C00」を行います。

‾C05※通信状況により、更新を行っても
反映されない場合があります。
その際は時間をおいて、再度お試しください。",
0x187c14@mhfpac.bin,"‾C05受取確認

‾C00この効果は＜アカウント＞に付与されます。


‾C05%s


‾C00受け取りますか？",
0x187c1c@mhfpac.bin,"‾C05内容の確認

‾C00下記を受け取りました。

‾C05%s
‾C00%s

‾C00有効期限は「個人ステータス＞課金情報」
または「個人ステータス＞その他」でも
確認できます。",
0x187c24@mhfpac.bin,"‾C05ご注意！

‾C00下記のコースが有効です。

‾C05%s
‾C00%s

‾C00上記の有効期限が切れてから
もう一度お受け取り下さい。",
